timestamp,line,measurement_mm,day
2026-05-18 21:00:00,L2,9.873,17
2026-05-18 22:00:00,L2,9.832,17
2026-05-18 23:00:00,L2,9.984,17
2026-05-18 00:00:00,L3,9.817,17
2026-05-18 01:00:00,L3,10.045,17
2026-05-18 02:00:00,L3,10.059,17
2026-05-18 03:00:00,L3,10.046,17
2026-05-18 04:00:00,L3,10.207,17
2026-05-18 05:00:00,L3,9.926,17
2026-05-18 06:00:00,L3,10.166,17
2026-05-18 07:00:00,L3,10.259,17
2026-05-18 08:00:00,L3,9.937,17
2026-05-18 09:00:00,L3,9.81,17
2026-05-18 10:00:00,L3,10.029,17
2026-05-18 11:00:00,L3,9.999,17
2026-05-18 12:00:00,L3,9.938,17
2026-05-18 13:00:00,L3,10.086,17
2026-05-18 14:00:00,L3,10.083,17
2026-05-18 15:00:00,L3,10.218,17
2026-05-18 16:00:00,L3,9.802,17
2026-05-18 17:00:00,L3,9.875,17
2026-05-18 18:00:00,L3,10.023,17
2026-05-18 19:00:00,L3,9.993,17
2026-05-18 20:00:00,L3,9.782,17
2026-05-18 21:00:00,L3,9.846,17
2026-05-18 22:00:00,L3,9.607,17
2026-05-18 23:00:00,L3,9.986,17
2026-05-19 00:00:00,L1,10.02,18
2026-05-19 01:00:00,L1,10.033,18
2026-05-19 02:00:00,L1,10.041,18
2026-05-19 03:00:00,L1,9.933,18
2026-05-19 04:00:00,L1,9.88,18
2026-05-19 05:00:00,L1,9.871,18
2026-05-19 06:00:00,L1,10.012,18
2026-05-19 07:00:00,L1,10.036,18
2026-05-19 08:00:00,L1,10.085,18
2026-05-19 09:00:00,L1,10.053,18
2026-05-19 10:00:00,L1,9.862,18
2026-05-19 11:00:00,L1,9.926,18
2026-05-19 12:00:00,L1,10.146,18
2026-05-19 13:00:00,L1,10.051,18
2026-05-19 14:00:00,L1,10.02,18
2026-05-19 15:00:00,L1,9.942,18
2026-05-19 16:00:00,L1,9.933,18
2026-05-19 17:00:00,L1,10.04,18
2026-05-19 18:00:00,L1,10.014,18
2026-05-19 19:00:00,L1,10.028,18
2026-05-19 20:00:00,L1,9.809,18
2026-05-19 21:00:00,L1,9.939,18
2026-05-19 22:00:00,L1,10.028,18
2026-05-19 23:00:00,L1,10.027,18
2026-05-19 00:00:00,L2,9.724,18
2026-05-19 01:00:00,L2,9.929,18
2026-05-19 02:00:00,L2,10.019,18
2026-05-19 03:00:00,L2,10.145,18
2026-05-19 04:00:00,L2,10.043,18
2026-05-19 05:00:00,L2,10.138,18
2026-05-19 06:00:00,L2,10.078,18
2026-05-19 07:00:00,L2,10.09,18
2026-05-19 08:00:00,L2,9.984,18
2026-05-19 09:00:00,L2,10.024,18
2026-05-19 10:00:00,L2,9.837,18
2026-05-19 11:00:00,L2,9.839,18
2026-05-19 12:00:00,L2,10.272,18
2026-05-19 13:00:00,L2,10.062,18
2026-05-19 14:00:00,L2,10.204,18
2026-05-19 15:00:00,L2,9.951,18
2026-05-19 16:00:00,L2,9.984,18
2026-05-19 17:00:00,L2,10.154,18
2026-05-19 18:00:00,L2,9.762,18
2026-05-19 19:00:00,L2,10.044,18
2026-05-19 20:00:00,L2,9.718,18
2026-05-19 21:00:00,L2,10.088,18
2026-05-19 22:00:00,L2,9.892,18
2026-05-19 23:00:00,L2,9.804,18
2026-05-19 00:00:00,L3,9.899,18
2026-05-19 01:00:00,L3,9.608,18
2026-05-19 02:00:00,L3,9.841,18
2026-05-19 03:00:00,L3,9.845,18
2026-05-19 04:00:00,L3,10.157,18
2026-05-19 05:00:00,L3,9.882,18
2026-05-19 06:00:00,L3,9.893,18
2026-05-19 07:00:00,L3,10.226,18
2026-05-19 08:00:00,L3,9.747,18
2026-05-19 09:00:00,L3,9.784,18
2026-05-19 10:00:00,L3,9.943,18
2026-05-19 11:00:00,L3,10.053,18
2026-05-19 12:00:00,L3,10.086,18
2026-05-19 13:00:00,L3,9.817,18
2026-05-19 14:00:00,L3,10.162,18
2026-05-19 15:00:00,L3,10.068,18
2026-05-19 16:00:00,L3,10.185,18
2026-05-19 17:00:00,L3,10.135,18
2026-05-19 18:00:00,L3,10.05,18
2026-05-19 19:00:00,L3,9.994,18
2026-05-19 20:00:00,L3,9.859,18
2026-05-19 21:00:00,L3,10.205,18
2026-05-19 22:00:00,L3,9.816,18
2026-05-19 23:00:00,L3,10.093,18
2026-05-20 00:00:00,L1,9.968,19
2026-05-20 01:00:00,L1,10.022,19
2026-05-20 02:00:00,L1,9.823,19
2026-05-20 03:00:00,L1,9.967,19
2026-05-20 04:00:00,L1,9.838,19
2026-05-20 05:00:00,L1,9.841,19
2026-05-20 06:00:00,L1,10.038,19
2026-05-20 07:00:00,L1,10.051,19
2026-05-20 08:00:00,L1,10.119,19
2026-05-20 09:00:00,L1,9.975,19
2026-05-20 10:00:00,L1,9.986,19
2026-05-20 11:00:00,L1,10.114,19
2026-05-20 12:00:00,L1,10.037,19
2026-05-20 13:00:00,L1,10.069,19
2026-05-20 14:00:00,L1,9.938,19
2026-05-20 15:00:00,L1,9.882,19
2026-05-20 16:00:00,L1,9.874,19
2026-05-20 17:00:00,L1,9.875,19
2026-05-20 18:00:00,L1,9.874,19
2026-05-20 19:00:00,L1,9.971,19
2026-05-20 20:00:00,L1,9.842,19
2026-05-20 21:00:00,L1,10.149,19
2026-05-20 22:00:00,L1,10.087,19
2026-05-20 23:00:00,L1,10.076,19
2026-05-20 00:00:00,L2,9.915,19
2026-05-20 01:00:00,L2,10.123,19
2026-05-20 02:00:00,L2,9.89,19
2026-05-20 03:00:00,L2,10.277,19
2026-05-20 04:00:00,L2,9.993,19
2026-05-20 05:00:00,L2,9.949,19
2026-05-20 06:00:00,L2,10.086,19
2026-05-20 07:00:00,L2,10.152,19
2026-05-20 08:00:00,L2,10.163,19
2026-05-20 09:00:00,L2,10.19,19
2026-05-20 10:00:00,L2,10.025,19
2026-05-20 11:00:00,L2,10.123,19
2026-05-20 12:00:00,L2,9.715,19
2026-05-20 13:00:00,L2,10.164,19
2026-05-20 14:00:00,L2,9.759,19
2026-05-20 15:00:00,L2,10.231,19
2026-05-20 16:00:00,L2,9.84,19
2026-05-20 17:00:00,L2,10.015,19
2026-05-20 18:00:00,L2,9.815,19
2026-05-20 19:00:00,L2,10.201,19
2026-05-20 20:00:00,L2,9.932,19
2026-05-20 21:00:00,L2,10.026,19
2026-05-20 22:00:00,L2,9.795,19
2026-05-20 23:00:00,L2,9.96,19
2026-05-20 00:00:00,L3,10.039,19
2026-05-20 01:00:00,L3,10.023,19
2026-05-20 02:00:00,L3,9.923,19
2026-05-20 03:00:00,L3,10.351,19
2026-05-20 04:00:00,L3,10.099,19
2026-05-20 05:00:00,L3,9.649,19
2026-05-20 06:00:00,L3,9.982,19
2026-05-20 07:00:00,L3,10.271,19
2026-05-20 08:00:00,L3,10.282,19
2026-05-20 09:00:00,L3,10.071,19
2026-05-20 10:00:00,L3,10.154,19
2026-05-20 11:00:00,L3,10.001,19
2026-05-20 12:00:00,L3,9.806,19
2026-05-20 13:00:00,L3,10.171,19
2026-05-20 14:00:00,L3,10.233,19
2026-05-20 15:00:00,L3,10.083,19
2026-05-20 16:00:00,L3,10.175,19
2026-05-20 17:00:00,L3,9.804,19
2026-05-20 18:00:00,L3,10.007,19
2026-05-20 19:00:00,L3,10.288,19
2026-05-20 20:00:00,L3,10.073,19
2026-05-20 21:00:00,L3,10.006,19
2026-05-20 22:00:00,L3,9.947,19
2026-05-20 23:00:00,L3,10.119,19
2026-05-21 00:00:00,L1,10.206,20
2026-05-21 01:00:00,L1,10.099,20
2026-05-21 02:00:00,L1,9.968,20
2026-05-21 03:00:00,L1,10.12,20
2026-05-21 04:00:00,L1,9.997,20
2026-05-21 05:00:00,L1,9.933,20
2026-05-21 06:00:00,L1,10.072,20
2026-05-21 07:00:00,L1,10.004,20
2026-05-21 08:00:00,L1,9.961,20
2026-05-21 09:00:00,L1,10.0,20
2026-05-21 10:00:00,L1,9.925,20
2026-05-21 11:00:00,L1,10.145,20
2026-05-21 12:00:00,L1,9.971,20
2026-05-21 13:00:00,L1,10.012,20
2026-05-21 14:00:00,L1,9.92,20
2026-05-21 15:00:00,L1,9.977,20
2026-05-21 16:00:00,L1,9.935,20
2026-05-21 17:00:00,L1,10.019,20
2026-05-21 18:00:00,L1,10.082,20
2026-05-21 19:00:00,L1,10.153,20
2026-05-21 20:00:00,L1,10.068,20
2026-05-21 21:00:00,L1,9.835,20
2026-05-21 22:00:00,L1,10.082,20
2026-05-21 23:00:00,L1,9.932,20
2026-05-21 00:00:00,L2,10.014,20
2026-05-21 01:00:00,L2,9.845,20
2026-05-21 02:00:00,L2,10.041,20
2026-05-21 03:00:00,L2,9.92,20
2026-05-21 04:00:00,L2,10.286,20
2026-05-21 05:00:00,L2,10.023,20
2026-05-21 06:00:00,L2,9.98,20
2026-05-21 07:00:00,L2,10.041,20
2026-05-21 08:00:00,L2,9.82,20
2026-05-21 09:00:00,L2,10.267,20
2026-05-21 10:00:00,L2,10.215,20
2026-05-21 11:00:00,L2,9.802,20
2026-05-21 12:00:00,L2,9.885,20
2026-05-21 13:00:00,L2,9.907,20
2026-05-21 14:00:00,L2,10.203,20
2026-05-21 15:00:00,L2,9.922,20
2026-05-21 16:00:00,L2,10.144,20
2026-05-21 17:00:00,L2,9.972,20
2026-05-21 18:00:00,L2,9.834,20
2026-05-21 19:00:00,L2,10.279,20
2026-05-21 20:00:00,L2,10.102,20
2026-05-21 21:00:00,L2,10.003,20
2026-05-21 22:00:00,L2,10.132,20
2026-05-21 23:00:00,L2,10.058,20
2026-05-21 00:00:00,L3,10.08,20
2026-05-21 01:00:00,L3,9.898,20
2026-05-21 02:00:00,L3,9.829,20
2026-05-21 03:00:00,L3,9.709,20
2026-05-21 04:00:00,L3,10.123,20
2026-05-21 05:00:00,L3,10.088,20
2026-05-21 06:00:00,L3,9.995,20
2026-05-21 07:00:00,L3,10.107,20
2026-05-21 08:00:00,L3,10.203,20
2026-05-21 09:00:00,L3,9.891,20
2026-05-21 10:00:00,L3,9.83,20
2026-05-21 11:00:00,L3,9.843,20
2026-05-21 12:00:00,L3,10.035,20
2026-05-21 13:00:00,L3,9.964,20
2026-05-21 14:00:00,L3,9.722,20
2026-05-21 15:00:00,L3,9.768,20
2026-05-21 16:00:00,L3,10.276,20
2026-05-21 17:00:00,L3,10.299,20
2026-05-21 18:00:00,L3,9.881,20
2026-05-21 19:00:00,L3,10.039,20
2026-05-21 20:00:00,L3,10.162,20
2026-05-21 21:00:00,L3,9.875,20
2026-05-21 22:00:00,L3,9.686,20
2026-05-21 23:00:00,L3,10.043,20
2026-05-22 00:00:00,L1,9.862,21
2026-05-22 01:00:00,L1,10.084,21
2026-05-22 02:00:00,L1,10.141,21
2026-05-22 03:00:00,L1,10.035,21
2026-05-22 04:00:00,L1,9.993,21
2026-05-22 05:00:00,L1,10.118,21
2026-05-22 06:00:00,L1,9.983,21
2026-05-22 07:00:00,L1,9.93,21
2026-05-22 08:00:00,L1,9.976,21
2026-05-22 09:00:00,L1,9.992,21
2026-05-22 10:00:00,L1,10.139,21
2026-05-22 11:00:00,L1,10.071,21
2026-05-22 12:00:00,L1,9.961,21
2026-05-22 13:00:00,L1,10.056,21
2026-05-22 14:00:00,L1,10.024,21
2026-05-22 15:00:00,L1,10.176,21
2026-05-22 16:00:00,L1,10.122,21
2026-05-22 17:00:00,L1,9.79,21
2026-05-22 18:00:00,L1,9.862,21
2026-05-22 19:00:00,L1,10.109,21
2026-05-22 20:00:00,L1,9.869,21
2026-05-22 21:00:00,L1,9.905,21
2026-05-22 22:00:00,L1,9.944,21
2026-05-22 23:00:00,L1,9.932,21
2026-05-22 00:00:00,L2,10.296,21
2026-05-22 01:00:00,L2,9.816,21
2026-05-22 02:00:00,L2,10.021,21
2026-05-22 03:00:00,L2,10.011,21
2026-05-22 04:00:00,L2,10.097,21
2026-05-22 05:00:00,L2,9.97,21
2026-05-22 06:00:00,L2,9.984,21
2026-05-22 07:00:00,L2,10.105,21
2026-05-22 08:00:00,L2,9.885,21
2026-05-22 09:00:00,L2,10.134,21
2026-05-22 10:00:00,L2,10.037,21
2026-05-22 11:00:00,L2,9.94,21
2026-05-22 12:00:00,L2,9.933,21
2026-05-22 13:00:00,L2,9.857,21
2026-05-22 14:00:00,L2,10.015,21
2026-05-22 15:00:00,L2,9.817,21
2026-05-22 16:00:00,L2,9.827,21
2026-05-22 17:00:00,L2,9.878,21
2026-05-22 18:00:00,L2,10.019,21
2026-05-22 19:00:00,L2,9.946,21
2026-05-22 20:00:00,L2,10.158,21
2026-05-22 21:00:00,L2,10.006,21
2026-05-22 22:00:00,L2,9.944,21
2026-05-22 23:00:00,L2,10.203,21
2026-05-22 00:00:00,L3,10.022,21
2026-05-22 01:00:00,L3,9.854,21
2026-05-22 02:00:00,L3,10.123,21
2026-05-22 03:00:00,L3,10.264,21
2026-05-22 04:00:00,L3,10.018,21
2026-05-22 05:00:00,L3,9.761,21
2026-05-22 06:00:00,L3,10.145,21
2026-05-22 07:00:00,L3,9.657,21
2026-05-22 08:00:00,L3,10.02,21
2026-05-22 09:00:00,L3,10.08,21
2026-05-22 10:00:00,L3,9.876,21
2026-05-22 11:00:00,L3,10.089,21
2026-05-22 12:00:00,L3,10.28,21
2026-05-22 13:00:00,L3,9.986,21
2026-05-22 14:00:00,L3,9.703,21
2026-05-22 15:00:00,L3,9.661,21
2026-05-22 16:00:00,L3,10.111,21
2026-05-22 17:00:00,L3,9.951,21
2026-05-22 18:00:00,L3,9.891,21
2026-05-22 19:00:00,L3,9.899,21
2026-05-22 20:00:00,L3,10.55,21
2026-05-22 21:00:00,L3,10.096,21
2026-05-22 22:00:00,L3,10.008,21
2026-05-22 23:00:00,L3,9.957,21
2026-05-23 00:00:00,L1,9.954,22
2026-05-23 01:00:00,L1,9.927,22
2026-05-23 02:00:00,L1,9.91,22
2026-05-23 03:00:00,L1,9.925,22
2026-05-23 04:00:00,L1,10.018,22
2026-05-23 05:00:00,L1,10.178,22
2026-05-23 06:00:00,L1,9.978,22
2026-05-23 07:00:00,L1,9.982,22
2026-05-23 08:00:00,L1,10.04,22
2026-05-23 09:00:00,L1,10.066,22
2026-05-23 10:00:00,L1,9.96,22
2026-05-23 11:00:00,L1,10.091,22
2026-05-23 12:00:00,L1,10.149,22
2026-05-23 13:00:00,L1,9.976,22
2026-05-23 14:00:00,L1,9.937,22
2026-05-23 15:00:00,L1,10.213,22
2026-05-23 16:00:00,L1,10.113,22
2026-05-23 17:00:00,L1,9.947,22
2026-05-23 18:00:00,L1,9.845,22
2026-05-23 19:00:00,L1,10.026,22
2026-05-23 20:00:00,L1,9.972,22
2026-05-23 21:00:00,L1,9.96,22
2026-05-23 22:00:00,L1,10.019,22
2026-05-23 23:00:00,L1,9.973,22
2026-05-23 00:00:00,L2,9.951,22
2026-05-23 01:00:00,L2,10.064,22
2026-05-23 02:00:00,L2,9.785,22
2026-05-23 03:00:00,L2,10.011,22
2026-05-23 04:00:00,L2,9.947,22
2026-05-23 05:00:00,L2,9.895,22
2026-05-23 06:00:00,L2,9.863,22
2026-05-23 07:00:00,L2,10.113,22
2026-05-23 08:00:00,L2,9.9,22
2026-05-23 09:00:00,L2,9.749,22
2026-05-23 10:00:00,L2,9.817,22
2026-05-23 11:00:00,L2,9.98,22
2026-05-23 12:00:00,L2,9.955,22
2026-05-23 13:00:00,L2,9.955,22
2026-05-23 14:00:00,L2,10.099,22
2026-05-23 15:00:00,L2,10.07,22
2026-05-23 16:00:00,L2,10.208,22
2026-05-23 17:00:00,L2,9.772,22
2026-05-23 18:00:00,L2,9.974,22
2026-05-23 19:00:00,L2,9.97,22
2026-05-23 20:00:00,L2,10.117,22
2026-05-23 21:00:00,L2,9.891,22
2026-05-23 22:00:00,L2,10.142,22
2026-05-23 23:00:00,L2,10.112,22
2026-05-23 00:00:00,L3,10.132,22
2026-05-23 01:00:00,L3,10.041,22
2026-05-23 02:00:00,L3,9.986,22
2026-05-23 03:00:00,L3,10.186,22
2026-05-23 04:00:00,L3,9.822,22
2026-05-23 05:00:00,L3,9.865,22
2026-05-23 06:00:00,L3,9.988,22
2026-05-23 07:00:00,L3,9.77,22
2026-05-23 08:00:00,L3,10.005,22
2026-05-23 09:00:00,L3,10.0,22
2026-05-23 10:00:00,L3,9.656,22
2026-05-23 11:00:00,L3,10.202,22
2026-05-23 12:00:00,L3,10.128,22
2026-05-23 13:00:00,L3,9.918,22
2026-05-23 14:00:00,L3,9.93,22
2026-05-23 15:00:00,L3,10.016,22
2026-05-23 16:00:00,L3,9.956,22
2026-05-23 17:00:00,L3,10.022,22
2026-05-23 18:00:00,L3,9.55,22
2026-05-23 19:00:00,L3,10.169,22
2026-05-23 20:00:00,L3,10.009,22
2026-05-23 21:00:00,L3,10.002,22
2026-05-23 22:00:00,L3,9.942,22
2026-05-23 23:00:00,L3,10.021,22
2026-05-24 00:00:00,L1,10.179,23
2026-05-24 01:00:00,L1,10.187,23
2026-05-24 02:00:00,L1,9.988,23
2026-05-24 03:00:00,L1,9.886,23
2026-05-24 04:00:00,L1,9.977,23
2026-05-24 05:00:00,L1,9.952,23
2026-05-24 06:00:00,L1,9.838,23
2026-05-24 07:00:00,L1,9.951,23
2026-05-24 08:00:00,L1,9.848,23
2026-05-24 09:00:00,L1,9.901,23
2026-05-24 10:00:00,L1,9.966,23
2026-05-24 11:00:00,L1,9.954,23
2026-05-24 12:00:00,L1,9.889,23
2026-05-24 13:00:00,L1,9.959,23
2026-05-24 14:00:00,L1,9.904,23
2026-05-24 15:00:00,L1,10.005,23
2026-05-24 16:00:00,L1,10.034,23
2026-05-24 17:00:00,L1,10.101,23
2026-05-24 18:00:00,L1,9.959,23
2026-05-24 19:00:00,L1,9.956,23
2026-05-24 20:00:00,L1,10.073,23
2026-05-24 21:00:00,L1,9.847,23
2026-05-24 22:00:00,L1,10.053,23
2026-05-24 23:00:00,L1,9.891,23
2026-05-24 00:00:00,L2,9.921,23
2026-05-24 01:00:00,L2,10.026,23
2026-05-24 02:00:00,L2,9.914,23
2026-05-24 03:00:00,L2,10.018,23
2026-05-24 04:00:00,L2,10.078,23
2026-05-24 05:00:00,L2,10.226,23
2026-05-24 06:00:00,L2,9.709,23
2026-05-24 07:00:00,L2,9.792,23
2026-05-24 08:00:00,L2,9.971,23
2026-05-24 09:00:00,L2,10.209,23
2026-05-24 10:00:00,L2,10.205,23
2026-05-24 11:00:00,L2,9.874,23
2026-05-24 12:00:00,L2,9.767,23
2026-05-24 13:00:00,L2,10.013,23
2026-05-24 14:00:00,L2,10.036,23
2026-05-24 15:00:00,L2,9.807,23
2026-05-24 16:00:00,L2,9.918,23
2026-05-24 17:00:00,L2,9.962,23
2026-05-24 18:00:00,L2,9.852,23
2026-05-24 19:00:00,L2,10.146,23
2026-05-24 20:00:00,L2,10.155,23
2026-05-24 21:00:00,L2,10.122,23
2026-05-24 22:00:00,L2,10.183,23
2026-05-24 23:00:00,L2,10.113,23
2026-05-24 00:00:00,L3,9.933,23
2026-05-24 01:00:00,L3,9.777,23
2026-05-24 02:00:00,L3,10.108,23
2026-05-24 03:00:00,L3,9.909,23
2026-05-24 04:00:00,L3,10.187,23
2026-05-24 05:00:00,L3,9.963,23
2026-05-24 06:00:00,L3,9.765,23
2026-05-24 07:00:00,L3,10.183,23
2026-05-24 08:00:00,L3,10.277,23
2026-05-24 09:00:00,L3,10.264,23
2026-05-24 10:00:00,L3,9.929,23
2026-05-24 11:00:00,L3,9.82,23
2026-05-24 12:00:00,L3,10.127,23
2026-05-24 13:00:00,L3,10.227,23
2026-05-24 14:00:00,L3,10.102,23
2026-05-24 15:00:00,L3,9.652,23
2026-05-24 16:00:00,L3,10.031,23
2026-05-24 17:00:00,L3,9.959,23
2026-05-24 18:00:00,L3,10.072,23
2026-05-24 19:00:00,L3,10.071,23
2026-05-24 20:00:00,L3,10.142,23
2026-05-24 21:00:00,L3,10.07,23
2026-05-24 22:00:00,L3,9.964,23
2026-05-24 23:00:00,L3,9.687,23
2026-05-25 00:00:00,L1,10.104,24
2026-05-25 01:00:00,L1,9.979,24
2026-05-25 02:00:00,L1,10.007,24
2026-05-25 03:00:00,L1,10.099,24
2026-05-25 04:00:00,L1,9.906,24
2026-05-25 05:00:00,L1,10.008,24
2026-05-25 06:00:00,L1,10.018,24
2026-05-25 07:00:00,L1,9.929,24
2026-05-25 08:00:00,L1,9.909,24
2026-05-25 09:00:00,L1,10.081,24
2026-05-25 10:00:00,L1,10.105,24
2026-05-25 11:00:00,L1,10.018,24
2026-05-25 12:00:00,L1,9.959,24
2026-05-25 13:00:00,L1,9.945,24
2026-05-25 14:00:00,L1,9.921,24
2026-05-25 15:00:00,L1,9.921,24
2026-05-25 16:00:00,L1,9.948,24
2026-05-25 17:00:00,L1,9.914,24
2026-05-25 18:00:00,L1,9.908,24
2026-05-25 19:00:00,L1,9.917,24
2026-05-25 20:00:00,L1,9.995,24
2026-05-25 21:00:00,L1,9.781,24
2026-05-25 22:00:00,L1,9.978,24
2026-05-25 23:00:00,L1,10.164,24
2026-05-25 00:00:00,L2,10.052,24
2026-05-25 01:00:00,L2,10.208,24
2026-05-25 02:00:00,L2,10.19,24
2026-05-25 03:00:00,L2,9.82,24
2026-05-25 04:00:00,L2,9.951,24
2026-05-25 05:00:00,L2,10.046,24
2026-05-25 06:00:00,L2,10.183,24
2026-05-25 07:00:00,L2,10.151,24
2026-05-25 08:00:00,L2,9.914,24
2026-05-25 09:00:00,L2,10.206,24
2026-05-25 10:00:00,L2,9.931,24
2026-05-25 11:00:00,L2,9.937,24
2026-05-25 12:00:00,L2,9.977,24
2026-05-25 13:00:00,L2,10.177,24
2026-05-25 14:00:00,L2,10.009,24
2026-05-25 15:00:00,L2,10.002,24
2026-05-25 16:00:00,L2,10.09,24
2026-05-25 17:00:00,L2,10.074,24
2026-05-25 18:00:00,L2,10.074,24
2026-05-25 19:00:00,L2,10.168,24
2026-05-25 20:00:00,L2,9.806,24
2026-05-25 21:00:00,L2,10.198,24
2026-05-25 22:00:00,L2,9.795,24
2026-05-25 23:00:00,L2,10.0,24
2026-05-25 00:00:00,L3,9.877,24
2026-05-25 01:00:00,L3,10.104,24
2026-05-25 02:00:00,L3,10.214,24
2026-05-25 03:00:00,L3,9.627,24
2026-05-25 04:00:00,L3,10.137,24
2026-05-25 05:00:00,L3,10.127,24
2026-05-25 06:00:00,L3,10.012,24
2026-05-25 07:00:00,L3,9.803,24
2026-05-25 08:00:00,L3,10.087,24
2026-05-25 09:00:00,L3,9.994,24
2026-05-25 10:00:00,L3,9.819,24
2026-05-25 11:00:00,L3,10.262,24
2026-05-25 12:00:00,L3,9.781,24
2026-05-25 13:00:00,L3,9.938,24
2026-05-25 14:00:00,L3,9.96,24
2026-05-25 15:00:00,L3,10.033,24
2026-05-25 16:00:00,L3,10.016,24
2026-05-25 17:00:00,L3,10.058,24
2026-05-25 18:00:00,L3,10.048,24
2026-05-25 19:00:00,L3,9.962,24
2026-05-25 20:00:00,L3,10.128,24
2026-05-25 21:00:00,L3,10.0,24
2026-05-25 22:00:00,L3,9.792,24
2026-05-25 23:00:00,L3,10.023,24
2026-05-26 00:00:00,L1,9.98,25
2026-05-26 01:00:00,L1,10.058,25
2026-05-26 02:00:00,L1,9.996,25
2026-05-26 03:00:00,L1,9.933,25
2026-05-26 04:00:00,L1,10.047,25
2026-05-26 05:00:00,L1,9.998,25
2026-05-26 06:00:00,L1,10.101,25
2026-05-26 07:00:00,L1,10.014,25
2026-05-26 08:00:00,L1,9.781,25
2026-05-26 09:00:00,L1,10.034,25
2026-05-26 10:00:00,L1,10.006,25
2026-05-26 11:00:00,L1,10.04,25
2026-05-26 12:00:00,L1,10.054,25
2026-05-26 13:00:00,L1,10.01,25
2026-05-26 14:00:00,L1,10.08,25
2026-05-26 15:00:00,L1,10.07,25
2026-05-26 16:00:00,L1,9.787,25
2026-05-26 17:00:00,L1,10.01,25
2026-05-26 18:00:00,L1,9.92,25
2026-05-26 19:00:00,L1,10.076,25
2026-05-26 20:00:00,L1,9.854,25
2026-05-26 21:00:00,L1,9.977,25
2026-05-26 22:00:00,L1,10.104,25
2026-05-26 23:00:00,L1,10.101,25
2026-05-26 00:00:00,L2,9.941,25
2026-05-26 01:00:00,L2,10.177,25
2026-05-26 02:00:00,L2,10.15,25
2026-05-26 03:00:00,L2,9.966,25
2026-05-26 04:00:00,L2,10.298,25
2026-05-26 05:00:00,L2,9.964,25
2026-05-26 06:00:00,L2,9.907,25
2026-05-26 07:00:00,L2,10.027,25
2026-05-26 08:00:00,L2,9.794,25
2026-05-26 09:00:00,L2,10.098,25
2026-05-26 10:00:00,L2,9.921,25
2026-05-26 11:00:00,L2,9.961,25
2026-05-26 12:00:00,L2,10.307,25
2026-05-26 13:00:00,L2,10.005,25
2026-05-26 14:00:00,L2,10.105,25
2026-05-26 15:00:00,L2,10.104,25
2026-05-26 16:00:00,L2,9.853,25
2026-05-26 17:00:00,L2,9.798,25
2026-05-26 18:00:00,L2,10.138,25
2026-05-26 19:00:00,L2,9.785,25
2026-05-26 20:00:00,L2,10.002,25
2026-05-26 21:00:00,L2,10.075,25
2026-05-26 22:00:00,L2,10.114,25
2026-05-26 23:00:00,L2,10.015,25
2026-05-26 00:00:00,L3,9.937,25
2026-05-26 01:00:00,L3,10.076,25
2026-05-26 02:00:00,L3,9.836,25
2026-05-26 03:00:00,L3,9.748,25
2026-05-26 04:00:00,L3,9.786,25
2026-05-26 05:00:00,L3,10.421,25
2026-05-26 06:00:00,L3,10.283,25
2026-05-26 07:00:00,L3,10.208,25
2026-05-26 08:00:00,L3,10.199,25
2026-05-26 09:00:00,L3,10.354,25
2026-05-26 10:00:00,L3,9.767,25
2026-05-26 11:00:00,L3,10.103,25
2026-05-26 12:00:00,L3,9.659,25
2026-05-26 13:00:00,L3,10.061,25
2026-05-26 14:00:00,L3,9.82,25
2026-05-26 15:00:00,L3,10.385,25
2026-05-26 16:00:00,L3,9.842,25
2026-05-26 17:00:00,L3,10.067,25
2026-05-26 18:00:00,L3,9.981,25
2026-05-26 19:00:00,L3,10.078,25
2026-05-26 20:00:00,L3,10.109,25
2026-05-26 21:00:00,L3,9.946,25
2026-05-26 22:00:00,L3,10.111,25
2026-05-26 23:00:00,L3,10.107,25
2026-05-27 00:00:00,L1,10.023,26
2026-05-27 01:00:00,L1,9.979,26
2026-05-27 02:00:00,L1,9.928,26
2026-05-27 03:00:00,L1,10.01,26
2026-05-27 04:00:00,L1,9.951,26
2026-05-27 05:00:00,L1,9.944,26
2026-05-27 06:00:00,L1,9.921,26
2026-05-27 07:00:00,L1,10.002,26
2026-05-27 08:00:00,L1,9.981,26
2026-05-27 09:00:00,L1,10.011,26
2026-05-27 10:00:00,L1,10.077,26
2026-05-27 11:00:00,L1,9.97,26
2026-05-27 12:00:00,L1,9.804,26
2026-05-27 13:00:00,L1,10.03,26
2026-05-27 14:00:00,L1,9.865,26
2026-05-27 15:00:00,L1,10.047,26
2026-05-27 16:00:00,L1,9.991,26
2026-05-27 17:00:00,L1,9.879,26
2026-05-27 18:00:00,L1,9.901,26
2026-05-27 19:00:00,L1,10.092,26
2026-05-27 20:00:00,L1,10.026,26
2026-05-27 21:00:00,L1,10.013,26
2026-05-27 22:00:00,L1,9.986,26
2026-05-27 23:00:00,L1,10.005,26
2026-05-27 00:00:00,L2,10.035,26
2026-05-27 01:00:00,L2,10.022,26
2026-05-27 02:00:00,L2,9.945,26
2026-05-27 03:00:00,L2,9.896,26
2026-05-27 04:00:00,L2,9.942,26
2026-05-27 05:00:00,L2,9.841,26
2026-05-27 06:00:00,L2,10.101,26
2026-05-27 07:00:00,L2,10.099,26
