order_id,order_date,region,product_line,sales_amount
1184,2026-04-22,West,Budget,3316.6597584215892
1185,2026-04-22,South,Premium,3146.0179512245522
1186,2026-04-22,North,Budget,3109.814263614373
1187,2026-04-22,North,Budget,3520.59828066948
1188,2026-04-22,North,Premium,5448.266383427657
1189,2026-04-22,North,Premium,5409.795926940836
1190,2026-04-22,North,Premium,5662.037648151427
1191,2026-04-22,North,Premium,5497.885888114484
1192,2026-04-22,South,Budget,3308.6271356029843
1193,2026-04-22,North,Budget,3318.8936191857815
1194,2026-04-22,South,Premium,3092.9947460959747
1195,2026-04-22,North,Budget,3309.5007425789026
1196,2026-04-22,North,Premium,5201.796240853923
1197,2026-04-22,West,Premium,3007.562877299022
1198,2026-04-22,West,Premium,2853.826375444921
1199,2026-04-22,North,Budget,3309.6787062440408
1200,2026-04-22,North,Premium,5028.832833598389
