wafer_id,station,param_name,value,timestamp
W175,final_test,pct,68.4865,2026-06-01 10:58:31.815813537
W058,litho,cd_nm,76.4691,2026-06-01 08:00:00.000000000
W006,etch,rate_nm_min,49.4818,2026-06-01 08:08:50.558145364
W299,final_test,speed_mhz,759.5322,2026-06-01 10:15:53.026869912
W199,litho,cd_nm,88.9264,2026-06-01 08:00:00.000000000
W281,final_test,speed_mhz,816.0221,2026-06-01 09:22:34.990797606
W169,final_test,leakage_na,0.5373,2026-06-01 09:57:26.655914473
W221,etch,pressure_torr,5.1164,2026-06-01 08:13:33.487437279
W228,etch,pressure_torr,4.9496,2026-06-01 08:08:31.434297697
W257,deposition,thickness_nm,100.4451,2026-06-01 09:13:00.415297999
W213,final_test,speed_mhz,810.8599,2026-06-01 10:31:15.469101990
W029,etch,time_sec,60.4406,2026-06-01 08:06:32.603946028
W027,litho,dose_mj,28.3985,2026-06-01 08:00:00.000000000
W285,litho,focus_um,0.0812,2026-06-01 08:00:00.000000000
W007,final_test,speed_mhz,807.1607,2026-06-01 10:22:20.941216990
W170,implant,energy_kev,51.7646,2026-06-01 09:10:23.483244126
W130,final_test,leakage_na,0.9032,2026-06-01 10:04:56.050862467
W098,etch,time_sec,58.2901,2026-06-01 08:13:23.191809023
W177,etch,time_sec,60.2231,2026-06-01 08:11:17.134686306
W153,etch,time_sec,59.2134,2026-06-01 08:06:29.430462674
W300,litho,cd_nm,81.5513,2026-06-01 08:00:00.000000000
W259,final_test,pct,94.1113,2026-06-01 10:04:35.172360569
W106,final_test,pct,70.1529,2026-06-01 09:54:47.891977802
W199,etch,rate_nm_min,49.9955,2026-06-01 08:09:44.322984951
W116,deposition,thickness_nm,98.6486,2026-06-01 09:03:31.236782112
W201,implant,tilt_deg,6.9398,2026-06-01 09:53:51.251263680
W211,implant,energy_kev,51.3863,2026-06-01 09:37:58.471272523
W120,deposition,thickness_nm,99.4026,2026-06-01 08:57:19.891037016
W130,etch,pressure_torr,4.8865,2026-06-01 08:07:07.410018777
W047,final_test,pct,94.5603,2026-06-01 10:46:30.891096145
W221,deposition,temp_c,401.728,2026-06-01 09:15:36.024432666
W034,litho,focus_um,-0.1037,2026-06-01 08:00:00.000000000
W031,final_test,speed_mhz,763.2859,2026-06-01 10:25:10.086690475
W230,litho,dose_mj,29.7914,2026-06-01 08:00:00.000000000
W247,final_test,pct,92.098,2026-06-01 10:40:57.778755699
W265,deposition,uniformity_pct,97.7667,2026-06-01 08:42:52.444841065
W167,deposition,thickness_nm,98.0196,2026-06-01 08:54:26.009860467
W177,deposition,temp_c,401.1973,2026-06-01 08:52:13.141603223
W246,implant,energy_kev,49.7341,2026-06-01 09:49:13.521588605
W141,final_test,pct,94.9418,2026-06-01 10:55:18.842995148
W061,litho,cd_nm,87.4965,2026-06-01 08:00:00.000000000
W097,deposition,thickness_nm,98.1775,2026-06-01 09:08:20.022183248
W194,implant,energy_kev,50.6269,2026-06-01 10:03:54.888772177
W050,deposition,thickness_nm,101.926,2026-06-01 08:28:55.069460550
W143,deposition,temp_c,400.7317,2026-06-01 08:38:48.804110363
W271,final_test,pct,93.1873,2026-06-01 09:47:24.244831321
W081,deposition,thickness_nm,99.9043,2026-06-01 08:43:39.634153401
W034,final_test,speed_mhz,813.288,2026-06-01 09:47:59.675617272
W231,litho,focus_um,-0.113,2026-06-01 08:00:00.000000000
W153,etch,rate_nm_min,48.4464,2026-06-01 08:06:29.430462674
W262,litho,focus_um,0.0155,2026-06-01 08:00:00.000000000
W137,etch,time_sec,59.1869,2026-06-01 08:14:50.169844049
W052,litho,dose_mj,29.3579,2026-06-01 08:00:00.000000000
W293,deposition,uniformity_pct,96.6329,2026-06-01 08:36:24.426480718
W288,implant,dose_e14,4.8625,2026-06-01 10:19:07.884733596
W029,litho,focus_um,0.0892,2026-06-01 08:00:00.000000000
W009,etch,rate_nm_min,54.8983,2026-06-01 08:13:34.908942923
W228,deposition,temp_c,400.1031,2026-06-01 08:49:00.402753963
W143,final_test,speed_mhz,812.0861,2026-06-01 10:36:08.310114018
W055,implant,dose_e14,5.023,2026-06-01 09:42:36.826408786
W094,deposition,temp_c,400.0569,2026-06-01 08:41:33.949367977
W093,litho,dose_mj,31.091,2026-06-01 08:00:00.000000000
W106,litho,cd_nm,78.0617,2026-06-01 08:00:00.000000000
W110,etch,rate_nm_min,45.1765,2026-06-01 08:10:23.830309229
W120,implant,energy_kev,48.5511,2026-06-01 09:19:45.026407216
W290,litho,dose_mj,28.8295,2026-06-01 08:00:00.000000000
W027,implant,dose_e14,5.0985,2026-06-01 10:02:41.740746338
W243,implant,energy_kev,48.8185,2026-06-01 09:43:26.887001624
W264,etch,pressure_torr,5.1518,2026-06-01 08:07:59.486161115
W158,litho,cd_nm,88.7283,2026-06-01 08:00:00.000000000
W091,litho,dose_mj,31.108,2026-06-01 08:00:00.000000000
W150,etch,pressure_torr,4.9035,2026-06-01 08:07:48.469063284
W291,etch,rate_nm_min,49.5699,2026-06-01 08:09:36.771208290
W143,litho,cd_nm,90.6902,2026-06-01 08:00:00.000000000
W066,deposition,uniformity_pct,97.266,2026-06-01 08:33:41.323684255
W031,deposition,thickness_nm,99.1845,2026-06-01 08:42:16.380799004
W286,implant,tilt_deg,6.9176,2026-06-01 09:34:57.032325902
W245,implant,tilt_deg,6.9688,2026-06-01 09:32:26.149832624
W131,litho,cd_nm,89.232,2026-06-01 08:00:00.000000000
W244,final_test,leakage_na,1.1141,2026-06-01 10:02:46.515031635
W278,implant,dose_e14,5.1046,2026-06-01 09:25:18.775861516
W043,implant,tilt_deg,6.9621,2026-06-01 10:02:54.133581199
W131,etch,rate_nm_min,51.9426,2026-06-01 08:12:41.115834588
W150,implant,energy_kev,49.6937,2026-06-01 09:59:49.235416541
W215,final_test,leakage_na,0.7991,2026-06-01 10:35:45.184141302
W287,etch,rate_nm_min,53.382,2026-06-01 08:10:16.268798667
W159,implant,energy_kev,49.4859,2026-06-01 09:34:24.809030379
W126,implant,dose_e14,5.0107,2026-06-01 09:18:40.361861814
W258,implant,energy_kev,48.9877,2026-06-01 10:03:05.063998800
W169,implant,tilt_deg,6.9829,2026-06-01 09:36:15.195895454
W293,deposition,temp_c,399.9497,2026-06-01 08:36:24.426480718
W057,etch,pressure_torr,5.1222,2026-06-01 08:08:23.546298916
W037,litho,dose_mj,31.405,2026-06-01 08:00:00.000000000
W007,litho,focus_um,0.058,2026-06-01 08:00:00.000000000
W211,litho,cd_nm,89.7558,2026-06-01 08:00:00.000000000
W132,final_test,speed_mhz,803.0091,2026-06-01 10:28:13.283088415
W153,implant,energy_kev,49.8486,2026-06-01 09:16:00.747364801
W221,deposition,uniformity_pct,98.3455,2026-06-01 09:15:36.024432666
W163,implant,energy_kev,50.5596,2026-06-01 09:59:55.660194433
W268,etch,rate_nm_min,46.6688,2026-06-01 08:05:07.963623933
W070,final_test,leakage_na,0.7002,2026-06-01 10:24:52.199110572
W131,implant,energy_kev,48.0737,2026-06-01 10:13:24.575962671
W016,final_test,pct,96.6615,2026-06-01 10:34:33.309551884
W161,deposition,thickness_nm,101.2641,2026-06-01 08:40:56.967868857
W076,deposition,temp_c,399.1539,2026-06-01 08:43:17.143884987
W121,etch,pressure_torr,4.9908,2026-06-01 08:05:02.613753012
W226,etch,pressure_torr,5.1343,2026-06-01 08:14:51.790172739
W011,final_test,leakage_na,0.5021,2026-06-01 10:00:41.264792251
W190,litho,dose_mj,28.54,2026-06-01 08:00:00.000000000
W182,etch,rate_nm_min,47.5624,2026-06-01 08:07:30.790656514
W187,final_test,leakage_na,1.1322,2026-06-01 10:07:11.937368300
W225,deposition,thickness_nm,101.9294,2026-06-01 08:49:28.524297100
W197,final_test,pct,95.9574,2026-06-01 10:20:16.021898642
W214,deposition,temp_c,399.7516,2026-06-01 08:51:43.326203712
W121,implant,tilt_deg,6.9254,2026-06-01 09:20:18.139849524
W284,final_test,leakage_na,0.634,2026-06-01 11:02:35.360274193
W247,litho,focus_um,-0.0558,2026-06-01 08:00:00.000000000
W279,litho,focus_um,-0.0442,2026-06-01 08:00:00.000000000
W246,final_test,pct,92.2141,2026-06-01 10:18:18.385998415
W184,implant,dose_e14,5.0612,2026-06-01 10:14:53.254420251
W263,implant,energy_kev,48.6658,2026-06-01 09:36:11.557217776
W280,etch,time_sec,58.0773,2026-06-01 08:07:04.381551217
W154,litho,cd_nm,87.3582,2026-06-01 08:00:00.000000000
W097,final_test,pct,92.6909,2026-06-01 10:41:03.401793044
W040,deposition,temp_c,399.105,2026-06-01 09:00:29.715899411
W003,implant,tilt_deg,6.9064,2026-06-01 10:12:19.046268779
W038,etch,pressure_torr,4.8415,2026-06-01 08:05:02.439950171
W159,final_test,speed_mhz,754.191,2026-06-01 10:22:35.747942732
W189,litho,dose_mj,31.0037,2026-06-01 08:00:00.000000000
W017,etch,rate_nm_min,54.6746,2026-06-01 08:12:10.228761596
W090,etch,time_sec,60.1598,2026-06-01 08:08:54.174150467
W152,litho,dose_mj,30.8162,2026-06-01 08:00:00.000000000
W161,litho,dose_mj,29.3281,2026-06-01 08:00:00.000000000
W206,litho,dose_mj,31.258,2026-06-01 08:00:00.000000000
W097,litho,dose_mj,31.1715,2026-06-01 08:00:00.000000000
W018,deposition,thickness_nm,101.7721,2026-06-01 08:55:14.414320800
W151,deposition,thickness_nm,99.0769,2026-06-01 08:47:50.471322989
W113,implant,dose_e14,4.8376,2026-06-01 09:35:47.986557659
W116,litho,cd_nm,88.2819,2026-06-01 08:00:00.000000000
W220,etch,time_sec,58.0208,2026-06-01 08:07:14.599513771
W056,implant,dose_e14,5.0974,2026-06-01 10:03:00.944658605
W125,deposition,thickness_nm,98.3285,2026-06-01 08:39:38.583251863
W135,litho,cd_nm,78.3582,2026-06-01 08:00:00.000000000
W023,implant,energy_kev,49.9233,2026-06-01 09:40:07.489994034
W107,implant,tilt_deg,6.9335,2026-06-01 09:15:39.292041572
W163,deposition,uniformity_pct,96.1144,2026-06-01 08:55:42.006944982
W283,litho,cd_nm,81.5746,2026-06-01 08:00:00.000000000
W033,litho,cd_nm,87.3555,2026-06-01 08:00:00.000000000
W211,deposition,temp_c,401.6901,2026-06-01 08:38:29.779007413
W279,deposition,temp_c,401.4329,2026-06-01 08:48:45.782793460
W165,final_test,leakage_na,1.0984,2026-06-01 10:37:21.177636276
W216,deposition,uniformity_pct,97.7885,2026-06-01 08:48:39.761144045
W118,implant,tilt_deg,6.9394,2026-06-01 09:45:43.710825592
W264,final_test,speed_mhz,757.7363,2026-06-01 10:48:02.080830038
W170,litho,cd_nm,88.1375,2026-06-01 08:00:00.000000000
W300,final_test,pct,70.8021,2026-06-01 09:50:01.821419543
W277,implant,dose_e14,4.8535,2026-06-01 10:14:15.492630529
W200,litho,focus_um,-0.118,2026-06-01 08:00:00.000000000
W085,implant,tilt_deg,7.1594,2026-06-01 09:31:01.268634490
W167,implant,dose_e14,5.0733,2026-06-01 09:38:33.710858374
W282,litho,focus_um,0.0566,2026-06-01 08:00:00.000000000
W289,final_test,pct,97.5938,2026-06-01 10:42:33.372050051
W024,litho,dose_mj,28.3339,2026-06-01 08:00:00.000000000
W246,etch,rate_nm_min,45.4009,2026-06-01 08:12:28.046867441
W278,implant,energy_kev,50.3741,2026-06-01 09:25:18.775861516
W276,implant,energy_kev,48.8817,2026-06-01 09:51:11.293333431
W095,final_test,leakage_na,0.6287,2026-06-01 09:45:33.958079776
W044,implant,tilt_deg,7.016,2026-06-01 09:08:03.919698865
W141,litho,dose_mj,30.2061,2026-06-01 08:00:00.000000000
W043,litho,dose_mj,29.5972,2026-06-01 08:00:00.000000000
W248,litho,cd_nm,81.4952,2026-06-01 08:00:00.000000000
W283,final_test,leakage_na,1.2875,2026-06-01 10:04:26.649549487
W180,litho,focus_um,0.0493,2026-06-01 08:00:00.000000000
W195,implant,tilt_deg,6.9862,2026-06-01 10:14:26.574140098
W098,implant,energy_kev,48.5468,2026-06-01 10:03:06.834389689
W154,implant,energy_kev,50.7263,2026-06-01 09:15:13.479057349
W008,implant,energy_kev,48.3542,2026-06-01 09:35:27.942446620
W272,final_test,pct,96.3271,2026-06-01 10:20:43.689510110
W100,implant,dose_e14,5.1807,2026-06-01 09:16:59.589722825
W083,litho,dose_mj,31.895,2026-06-01 08:00:00.000000000
W173,deposition,temp_c,399.1235,2026-06-01 09:07:51.671829228
W077,final_test,leakage_na,1.2165,2026-06-01 11:25:03.353257862
W208,final_test,speed_mhz,811.591,2026-06-01 09:51:33.039864952
W004,final_test,pct,93.2878,2026-06-01 10:23:20.413466827
W241,etch,pressure_torr,4.8016,2026-06-01 08:13:54.498471022
W297,deposition,temp_c,401.0724,2026-06-01 09:19:09.671516882
W116,implant,energy_kev,48.6199,2026-06-01 09:55:46.907920782
W147,deposition,thickness_nm,101.0345,2026-06-01 09:10:39.764718664
W298,implant,energy_kev,50.9709,2026-06-01 09:21:17.680842453
W239,litho,focus_um,-0.1411,2026-06-01 08:00:00.000000000
W208,litho,focus_um,0.1343,2026-06-01 08:00:00.000000000
W048,litho,dose_mj,28.0852,2026-06-01 08:00:00.000000000
W073,final_test,leakage_na,1.1577,2026-06-01 09:57:14.993396912
W248,final_test,leakage_na,1.0133,2026-06-01 10:22:44.254069426
W092,implant,tilt_deg,6.8434,2026-06-01 10:05:36.599525692
W005,final_test,pct,96.6372,2026-06-01 09:53:12.082290329
W129,litho,dose_mj,28.1338,2026-06-01 08:00:00.000000000
W172,implant,dose_e14,4.875,2026-06-01 09:43:38.848685952
W118,implant,dose_e14,4.8217,2026-06-01 09:45:43.710825592
W050,deposition,temp_c,400.3113,2026-06-01 08:28:55.069460550
W157,litho,focus_um,0.0228,2026-06-01 08:00:00.000000000
W068,litho,cd_nm,91.9311,2026-06-01 08:00:00.000000000
W080,etch,pressure_torr,4.9326,2026-06-01 08:07:37.109169274
W076,litho,cd_nm,91.321,2026-06-01 08:00:00.000000000
W083,implant,tilt_deg,7.0676,2026-06-01 09:28:07.078209998
W232,litho,focus_um,-0.0759,2026-06-01 08:00:00.000000000
W240,implant,dose_e14,4.8649,2026-06-01 09:54:04.724393387
W067,deposition,temp_c,400.8076,2026-06-01 08:48:44.485133227
W106,litho,dose_mj,30.315,2026-06-01 08:00:00.000000000
W288,deposition,temp_c,400.2286,2026-06-01 09:19:52.070769567
W122,implant,tilt_deg,6.9181,2026-06-01 09:34:50.352047774
W226,etch,time_sec,60.96,2026-06-01 08:14:51.790172739
W300,etch,time_sec,61.0956,2026-06-01 08:05:30.514561335
W256,implant,tilt_deg,6.9534,2026-06-01 09:17:53.417790921
W030,etch,pressure_torr,5.1027,2026-06-01 08:11:43.555465294
W074,etch,pressure_torr,5.0804,2026-06-01 08:07:32.517023704
W166,deposition,thickness_nm,99.2475,2026-06-01 09:17:10.186197860
W044,etch,time_sec,59.1614,2026-06-01 08:08:42.036233285
W104,litho,focus_um,-0.0982,2026-06-01 08:00:00.000000000
W192,implant,tilt_deg,7.1222,2026-06-01 09:43:26.451940610
W173,etch,pressure_torr,4.9352,2026-06-01 08:12:29.961508896
W043,litho,cd_nm,81.8041,2026-06-01 08:00:00.000000000
W045,final_test,pct,96.9082,2026-06-01 10:17:39.816724897
W084,etch,time_sec,58.7306,2026-06-01 08:08:38.068971975
W033,litho,dose_mj,30.0307,2026-06-01 08:00:00.000000000
W106,implant,dose_e14,5.1125,2026-06-01 09:23:54.475942802
W278,final_test,leakage_na,0.7858,2026-06-01 10:24:17.188582802
W171,implant,dose_e14,5.133,2026-06-01 09:14:03.744589655
W098,deposition,uniformity_pct,95.9286,2026-06-01 09:19:03.312309374
W213,etch,time_sec,58.2916,2026-06-01 08:05:16.031360447
W197,litho,dose_mj,30.9599,2026-06-01 08:00:00.000000000
W004,etch,time_sec,59.1768,2026-06-01 08:05:07.041698017
W241,deposition,uniformity_pct,96.4895,2026-06-01 08:49:59.218998204
W166,etch,pressure_torr,5.1925,2026-06-01 08:12:11.702535955
W058,etch,rate_nm_min,54.1155,2026-06-01 08:06:54.853488478
W072,deposition,uniformity_pct,96.4354,2026-06-01 08:50:12.720541948
W048,final_test,speed_mhz,810.1845,2026-06-01 10:31:07.183233301
W171,final_test,pct,69.8636,2026-06-01 10:21:42.353550626
W111,implant,energy_kev,50.6152,2026-06-01 10:30:38.687542214
W111,deposition,thickness_nm,98.877,2026-06-01 09:18:37.451777375
W196,implant,dose_e14,5.0418,2026-06-01 10:11:12.290933383
W234,implant,dose_e14,4.8449,2026-06-01 09:06:01.305169492
W299,deposition,thickness_nm,101.8263,2026-06-01 09:15:00.277463767
W180,etch,rate_nm_min,45.8236,2026-06-01 08:12:28.446962074
W265,etch,time_sec,58.9228,2026-06-01 08:12:52.475941748
W286,etch,pressure_torr,4.9812,2026-06-01 08:11:47.458789066
W278,deposition,uniformity_pct,97.7193,2026-06-01 09:03:11.000311123
W093,etch,pressure_torr,5.0109,2026-06-01 08:11:12.539249195
W208,litho,dose_mj,31.1722,2026-06-01 08:00:00.000000000
W094,etch,time_sec,60.7743,2026-06-01 08:05:12.039767173
W080,implant,energy_kev,50.6743,2026-06-01 09:53:32.178027247
W094,final_test,leakage_na,1.4867,2026-06-01 10:17:40.734929670
W295,deposition,thickness_nm,101.5655,2026-06-01 09:07:29.827929453
W120,final_test,leakage_na,0.91,2026-06-01 10:01:40.870457044
W099,etch,pressure_torr,4.9741,2026-06-01 08:10:21.860542503
W174,final_test,speed_mhz,813.6415,2026-06-01 10:38:37.577612304
W003,etch,pressure_torr,4.8209,2026-06-01 08:13:20.368650116
W245,deposition,temp_c,399.3228,2026-06-01 08:37:00.627916701
W172,final_test,leakage_na,0.6685,2026-06-01 10:28:10.881760595
W148,litho,focus_um,0.0626,2026-06-01 08:00:00.000000000
W204,deposition,temp_c,399.3161,2026-06-01 08:57:19.966240546
W086,implant,tilt_deg,6.8731,2026-06-01 09:36:08.892200064
W024,etch,time_sec,59.2856,2026-06-01 08:06:46.460770545
W238,final_test,leakage_na,0.807,2026-06-01 09:53:34.284285530
W282,final_test,pct,94.3199,2026-06-01 10:32:20.261553071
W113,litho,focus_um,-0.1172,2026-06-01 08:00:00.000000000
W097,etch,rate_nm_min,46.7287,2026-06-01 08:09:30.035731720
W176,implant,dose_e14,5.1313,2026-06-01 09:39:10.678914354
W112,deposition,thickness_nm,98.9127,2026-06-01 09:12:43.207514767
W190,implant,tilt_deg,7.1099,2026-06-01 10:17:13.082213840
W079,implant,dose_e14,5.0842,2026-06-01 09:53:39.350544764
W259,etch,time_sec,61.1542,2026-06-01 08:05:08.870423620
W260,final_test,pct,94.4726,2026-06-01 09:42:46.403260634
W263,litho,cd_nm,78.6581,2026-06-01 08:00:00.000000000
W128,implant,tilt_deg,6.851,2026-06-01 09:33:52.709699357
W091,deposition,uniformity_pct,98.3904,2026-06-01 08:28:23.086934009
W122,implant,energy_kev,49.0046,2026-06-01 09:34:50.352047774
W053,deposition,thickness_nm,101.3196,2026-06-01 08:37:47.702009422
W032,etch,time_sec,60.9636,2026-06-01 08:06:23.757535712
W010,etch,pressure_torr,4.8138,2026-06-01 08:09:40.002767145
W053,deposition,temp_c,398.5314,2026-06-01 08:37:47.702009422
W022,deposition,temp_c,399.8093,2026-06-01 08:47:58.573652347
W223,etch,pressure_torr,5.197,2026-06-01 08:05:30.185698196
W048,implant,dose_e14,4.9047,2026-06-01 09:25:57.440051340
W266,deposition,temp_c,401.4166,2026-06-01 09:06:11.516513956
W290,litho,cd_nm,79.6188,2026-06-01 08:00:00.000000000
W258,etch,pressure_torr,4.9425,2026-06-01 08:05:05.250314236
W277,litho,cd_nm,79.0438,2026-06-01 08:00:00.000000000
W164,litho,dose_mj,29.7789,2026-06-01 08:00:00.000000000
W028,litho,focus_um,-0.0891,2026-06-01 08:00:00.000000000
W224,etch,time_sec,61.772,2026-06-01 08:12:59.544184651
W067,final_test,speed_mhz,810.1257,2026-06-01 10:58:44.470406186
W060,etch,pressure_torr,4.8672,2026-06-01 08:09:46.645371759
W294,etch,time_sec,59.3173,2026-06-01 08:13:34.795113197
W213,final_test,pct,97.9278,2026-06-01 10:31:15.469101990
W288,etch,rate_nm_min,46.2021,2026-06-01 08:09:36.783405139
W180,etch,time_sec,59.5029,2026-06-01 08:12:28.446962074
W021,etch,rate_nm_min,50.7271,2026-06-01 08:11:02.257263366
W269,deposition,thickness_nm,101.7173,2026-06-01 09:13:21.449409351
W252,final_test,speed_mhz,752.2868,2026-06-01 10:55:26.101450753
W045,etch,time_sec,58.5159,2026-06-01 08:05:30.936878461
W079,deposition,uniformity_pct,96.7535,2026-06-01 08:53:47.056258093
W130,final_test,pct,68.555,2026-06-01 10:04:56.050862467
W249,deposition,thickness_nm,101.6666,2026-06-01 08:52:38.974642223
W298,final_test,speed_mhz,812.7697,2026-06-01 10:06:16.388595221
W143,litho,dose_mj,30.2364,2026-06-01 08:00:00.000000000
W243,deposition,temp_c,398.5624,2026-06-01 08:42:43.714886410
W065,litho,focus_um,0.0661,2026-06-01 08:00:00.000000000
W134,final_test,speed_mhz,802.8444,2026-06-01 10:23:29.894512387
W144,etch,time_sec,58.3568,2026-06-01 08:12:37.360661040
W180,final_test,leakage_na,1.3409,2026-06-01 10:30:55.027004446
W156,final_test,leakage_na,0.589,2026-06-01 10:01:15.813074737
W225,etch,pressure_torr,4.8632,2026-06-01 08:12:30.313825278
W021,etch,time_sec,59.5941,2026-06-01 08:11:02.257263366
W097,litho,cd_nm,89.5772,2026-06-01 08:00:00.000000000
W100,implant,tilt_deg,6.9037,2026-06-01 09:16:59.589722825
W062,litho,focus_um,-0.0434,2026-06-01 08:00:00.000000000
W240,implant,energy_kev,50.2086,2026-06-01 09:54:04.724393387
W202,litho,dose_mj,29.9147,2026-06-01 08:00:00.000000000
W109,etch,time_sec,59.302,2026-06-01 08:07:42.360648416
W208,etch,time_sec,58.9529,2026-06-01 08:14:18.169253755
W055,implant,tilt_deg,6.9925,2026-06-01 09:42:36.826408786
W207,final_test,leakage_na,0.867,2026-06-01 10:42:07.801131653
W091,etch,time_sec,58.9234,2026-06-01 08:05:57.102905472
W296,etch,time_sec,61.5445,2026-06-01 08:12:12.824216952
W271,litho,dose_mj,30.5984,2026-06-01 08:00:00.000000000
W067,implant,energy_kev,49.3713,2026-06-01 09:57:04.215973965
W002,etch,rate_nm_min,50.7847,2026-06-01 08:07:52.079012141
W110,litho,dose_mj,29.7432,2026-06-01 08:00:00.000000000
W112,litho,dose_mj,29.716,2026-06-01 08:00:00.000000000
W033,final_test,leakage_na,0.6404,2026-06-01 10:00:00.528456276
W243,litho,focus_um,-0.0061,2026-06-01 08:00:00.000000000
W202,deposition,uniformity_pct,97.0296,2026-06-01 08:26:49.973918347
W046,final_test,pct,70.8957,2026-06-01 10:10:49.823789638
W202,implant,dose_e14,4.9209,2026-06-01 09:03:45.150665208
W108,etch,rate_nm_min,51.6692,2026-06-01 08:05:32.021460101
W221,implant,dose_e14,5.1749,2026-06-01 10:00:04.801417746
W205,etch,rate_nm_min,53.5516,2026-06-01 08:13:49.236358495
W068,etch,time_sec,58.9764,2026-06-01 08:05:55.658911373
W161,deposition,temp_c,398.7404,2026-06-01 08:40:56.967868857
W073,final_test,pct,70.9344,2026-06-01 09:57:14.993396912
W089,deposition,uniformity_pct,97.9595,2026-06-01 08:52:31.824875264
W112,final_test,pct,94.4265,2026-06-01 10:51:36.657946405
W134,etch,time_sec,61.6484,2026-06-01 08:06:04.291328913
W088,etch,pressure_torr,4.9612,2026-06-01 08:07:54.645948866
W133,deposition,uniformity_pct,95.7635,2026-06-01 08:45:32.453143719
W232,deposition,thickness_nm,100.7768,2026-06-01 08:54:19.985479137
W023,final_test,speed_mhz,757.6626,2026-06-01 10:31:00.715339132
W296,implant,tilt_deg,7.0344,2026-06-01 09:08:24.163573781
W066,implant,tilt_deg,6.9273,2026-06-01 09:22:20.275784766
W209,litho,focus_um,-0.1242,2026-06-01 08:00:00.000000000
W244,implant,energy_kev,51.3047,2026-06-01 09:13:41.059907305
W216,final_test,speed_mhz,815.719,2026-06-01 10:40:01.232159612
W168,etch,time_sec,58.8417,2026-06-01 08:11:28.333552400
W077,litho,dose_mj,30.1888,2026-06-01 08:00:00.000000000
W158,etch,rate_nm_min,47.2424,2026-06-01 08:09:17.462627497
W080,final_test,leakage_na,1.4303,2026-06-01 10:44:55.147570034
W006,implant,energy_kev,50.805,2026-06-01 09:31:43.874479475
W102,etch,rate_nm_min,47.8472,2026-06-01 08:14:53.581918210
W227,implant,tilt_deg,6.9666,2026-06-01 09:50:51.126135158
W093,litho,focus_um,-0.0903,2026-06-01 08:00:00.000000000
W167,final_test,leakage_na,0.9916,2026-06-01 10:08:30.703370106
W068,implant,dose_e14,4.8556,2026-06-01 10:13:38.120990374
W009,deposition,temp_c,400.7881,2026-06-01 09:07:04.288068217
W091,final_test,speed_mhz,810.2683,2026-06-01 09:52:55.486331292
W197,etch,time_sec,58.0158,2026-06-01 08:12:16.573617749
W170,litho,focus_um,-0.0205,2026-06-01 08:00:00.000000000
W060,deposition,thickness_nm,98.1546,2026-06-01 08:58:11.565581484
W233,litho,focus_um,0.0722,2026-06-01 08:00:00.000000000
W091,implant,dose_e14,4.828,2026-06-01 08:57:46.325443102
W021,deposition,uniformity_pct,98.408,2026-06-01 08:42:53.592589038
W111,implant,tilt_deg,7.0029,2026-06-01 10:30:38.687542214
W163,litho,focus_um,-0.1227,2026-06-01 08:00:00.000000000
W213,deposition,uniformity_pct,98.4219,2026-06-01 08:59:53.618916989
W088,final_test,pct,70.6041,2026-06-01 10:28:03.247761210
W255,etch,pressure_torr,4.8514,2026-06-01 08:07:10.854337369
W270,etch,pressure_torr,4.8322,2026-06-01 08:12:51.506998102
W081,deposition,temp_c,401.6471,2026-06-01 08:43:39.634153401
W288,implant,energy_kev,51.8585,2026-06-01 10:19:07.884733596
W241,final_test,speed_mhz,803.4556,2026-06-01 10:37:35.992510632
W285,deposition,temp_c,399.225,2026-06-01 09:00:48.589252531
W083,implant,dose_e14,5.0712,2026-06-01 09:28:07.078209998
W153,implant,dose_e14,4.8366,2026-06-01 09:16:00.747364801
W019,etch,pressure_torr,4.8363,2026-06-01 08:05:32.221088007
W033,implant,dose_e14,4.8902,2026-06-01 09:43:01.601266362
W261,deposition,thickness_nm,101.2135,2026-06-01 09:13:06.943082870
W082,final_test,speed_mhz,814.6728,2026-06-01 09:47:39.808652606
W273,final_test,leakage_na,1.1324,2026-06-01 10:26:47.285261712
W220,litho,focus_um,-0.081,2026-06-01 08:00:00.000000000
W252,implant,dose_e14,5.0542,2026-06-01 10:20:33.795590809
W229,deposition,temp_c,400.5316,2026-06-01 08:58:35.154102742
W071,deposition,temp_c,398.447,2026-06-01 09:07:00.250911987
W145,deposition,thickness_nm,100.0714,2026-06-01 08:48:02.808550674
W019,implant,tilt_deg,7.0352,2026-06-01 09:32:14.776321920
W194,etch,time_sec,58.9434,2026-06-01 08:07:12.782130228
W088,implant,tilt_deg,7.0916,2026-06-01 09:27:12.729753571
W065,deposition,temp_c,400.1513,2026-06-01 09:17:25.639471322
W214,deposition,thickness_nm,101.9573,2026-06-01 08:51:43.326203712
W282,deposition,temp_c,399.1766,2026-06-01 09:01:17.250511952
W295,final_test,leakage_na,0.9792,2026-06-01 11:02:03.282529365
W191,implant,energy_kev,48.2148,2026-06-01 09:37:08.907365972
W042,etch,time_sec,60.9195,2026-06-01 08:10:47.982646999
W293,implant,dose_e14,5.0393,2026-06-01 09:13:29.471596330
W117,litho,dose_mj,29.5788,2026-06-01 08:00:00.000000000
W271,litho,cd_nm,92.1457,2026-06-01 08:00:00.000000000
W219,implant,dose_e14,4.9485,2026-06-01 09:35:17.941138943
W124,litho,dose_mj,28.0694,2026-06-01 08:00:00.000000000
