order_id,region,product_type,price,promotion,noise_index,sales_amount
1353,B,Y,93.08,0,57.7,125.33
1354,A,Y,100.86,0,46.92,104.83
1355,B,X,32.43,0,70.03,56.64
1356,A,Y,89.07,0,46.6,110.99
1357,B,X,31.21,0,61.17,51.29
1358,B,X,29.96,0,38.47,55.35
1359,A,Y,85.39,0,45.35,103.27
1360,C,X,30.78,0,62.32,48.35
1361,C,Y,107.8,1,51.68,107.93
1362,A,X,30.76,0,29.99,31.1
1363,A,X,27.25,0,56.53,44.43
1364,C,Y,79.16,0,32.68,131.47
1365,A,Y,97.43,1,43.97,104.21
1366,A,Y,88.09,0,49.12,109.48
1367,C,X,28.41,0,41.01,50.71
1368,A,Y,99.5,1,51.2,109.84
1369,A,Y,104.41,0,54.76,111.37
1370,A,Y,94.96,0,53.42,102.96
1371,B,X,29.56,1,63.59,79.26
1372,C,Y,92.78,0,56.47,112.18
1373,A,X,35.72,0,48.39,46.2
1374,A,Y,89.18,0,61.05,113.07
1375,A,Y,90.88,1,30.37,134.22
1376,A,Y,90.43,1,53.61,114.32
1377,A,Y,91.58,0,58.17,109.53
1378,B,X,38.43,0,52.09,45.56
1379,B,X,31.6,1,43.75,59.21
1380,C,X,33.52,0,37.84,48.97
1381,B,X,34.53,0,45.16,60.85
1382,A,Y,101.24,0,42.85,103.53
1383,C,X,21.88,0,45.34,45.61
1384,C,X,28.48,0,44.71,48.15
1385,A,Y,93.74,0,54.52,108.59
1386,B,Y,100.91,0,44.8,122.29
1387,A,Y,95.06,1,37.39,116.96
1388,C,X,27.27,0,55.42,38.26
1389,B,X,36.77,1,58.77,44.55
1390,B,X,30.1,0,57.94,61.83
1391,C,X,32.52,1,48.44,53.4
1392,A,Y,92.65,0,56.36,111.16
1393,A,X,33.23,1,53.81,49.4
1394,A,Y,94.36,0,42.52,112.58
1395,C,X,33.61,0,33.28,49.19
1396,B,X,35.44,0,44.12,55.89
1397,C,Y,93.29,0,52.9,101.84
1398,C,X,29.35,0,47.39,45.36
1399,A,X,29.06,0,62.3,32.27
1400,B,X,36.29,0,50.1,54.65
1401,C,X,36.58,1,39.82,42.47
1402,C,X,32.61,0,36.26,40.14
1403,C,X,27.14,0,53.82,39.11
1404,B,X,34.65,0,40.11,63.29
1405,B,X,31.54,0,40.82,46.36
1406,C,Y,95.77,0,67.04,109.36
1407,B,X,31.35,0,47.16,62.23
1408,A,Y,96.12,1,50.74,116.29
1409,C,X,38.22,1,33.3,42.31
1410,B,X,34.96,0,43.16,42.75
1411,C,X,35.0,0,50.34,38.49
1412,A,X,27.59,1,41.69,62.49
1413,B,X,22.83,0,51.95,67.1
1414,C,X,32.82,0,56.33,37.28
1415,C,X,29.87,0,62.07,39.78
1416,B,X,34.82,0,52.7,44.02
1417,A,Y,89.2,1,59.22,139.63
1418,A,Y,99.19,0,60.41,106.79
1419,A,Y,100.93,0,68.32,108.82
1420,C,X,37.89,1,40.96,45.55
1421,A,Y,104.15,0,51.72,110.93
1422,B,X,31.94,1,45.12,56.58
1423,B,X,20.39,0,69.09,57.02
1424,B,X,28.16,0,58.94,54.78
1425,C,X,33.87,0,55.21,44.74
1426,C,X,21.8,0,42.94,49.39
1427,C,X,29.69,0,51.02,48.24
1428,A,Y,97.51,0,46.15,111.59
1429,B,X,31.39,0,55.31,45.3
1430,A,Y,77.27,0,52.71,109.87
1431,C,X,20.75,0,47.04,51.18
1432,A,Y,88.73,1,65.75,122.84
1433,B,X,23.82,1,50.72,79.36
1434,A,Y,107.68,0,51.5,111.91
1435,C,X,26.9,0,67.17,45.18
1436,A,Y,91.12,0,59.99,116.95
1437,B,X,26.23,0,40.08,54.27
1438,A,Y,94.91,0,48.28,111.85
1439,B,X,34.16,1,39.16,63.94
1440,A,Y,98.26,0,26.47,112.07
1441,A,Y,95.34,1,43.91,115.91
1442,A,Y,85.4,0,49.4,113.03
1443,A,Y,96.6,0,47.27,114.36
1444,C,X,39.58,0,43.97,51.97
1445,C,X,40.48,0,21.27,37.67
1446,A,Y,90.41,1,50.17,136.2
1447,B,X,35.05,1,46.53,60.03
1448,C,Y,91.27,1,45.49,128.66
1449,B,X,29.41,1,28.46,78.22
1450,B,X,26.58,1,63.99,70.05
1451,B,X,38.08,0,65.15,57.96
1452,B,Y,93.28,1,51.4,140.42
1453,A,Y,94.87,0,36.11,102.86
1454,A,Y,93.99,1,60.04,104.95
1455,A,X,43.15,1,48.5,22.4
1456,A,Y,115.68,1,53.91,78.64
1457,B,X,25.27,0,55.57,62.59
1458,C,X,35.94,0,49.74,46.09
1459,A,Y,79.72,0,41.6,113.53
1460,B,X,36.89,0,43.75,60.82
1461,C,X,23.28,1,50.64,80.05
1462,C,X,33.06,0,55.1,51.93
1463,B,X,32.63,0,46.52,49.07
1464,C,X,27.83,1,31.41,59.74
1465,A,X,43.68,0,48.7,23.46
1466,A,Y,98.54,0,54.56,110.07
1467,C,X,29.82,1,51.46,65.93
1468,A,Y,94.45,0,75.95,105.95
1469,C,Y,77.66,0,36.86,120.18
1470,C,Y,101.57,1,42.87,114.16
1471,A,Y,79.3,0,62.66,109.61
1472,C,X,28.26,1,37.0,69.31
1473,A,Y,97.76,0,49.35,105.57
1474,A,Y,86.83,1,54.52,137.9
1475,A,Y,89.36,1,42.93,126.27
1476,A,Y,92.72,1,36.1,131.9
1477,B,X,38.75,0,46.9,46.9
1478,B,Y,91.06,0,74.4,121.79
1479,A,Y,104.08,0,46.31,98.45
1480,B,X,29.6,1,43.93,67.67
1481,C,X,30.65,0,38.09,53.54
1482,C,X,25.03,0,52.92,57.36
1483,B,X,34.22,0,48.93,60.11
1484,B,X,40.33,0,59.42,56.59
1485,B,Y,97.27,0,44.49,114.75
1486,C,X,28.74,0,51.99,45.16
1487,C,X,30.47,0,34.34,36.25
1488,B,X,25.72,1,58.76,70.23
1489,A,Y,95.84,0,50.54,115.99
1490,C,Y,94.06,0,51.13,114.94
1491,B,X,35.95,1,45.46,64.05
1492,A,Y,107.92,0,61.61,104.58
1493,C,Y,91.06,0,56.66,113.14
1494,A,Y,85.56,0,64.85,111.75
1495,C,X,30.0,0,48.16,42.51
1496,C,X,32.77,1,33.65,50.88
1497,C,X,30.58,0,41.1,42.57
1498,B,X,28.54,0,44.79,54.35
1499,A,X,29.36,0,36.61,30.41
1500,A,Y,97.0,0,45.24,108.41
1501,B,X,33.6,1,40.59,62.42
1502,A,X,34.01,1,52.49,50.24
1503,C,X,29.61,0,49.16,52.85
1504,B,X,27.11,1,52.04,69.71
1505,C,X,31.67,1,54.11,61.18
1506,C,X,23.88,0,48.9,42.84
1507,B,X,33.87,0,51.03,49.74
1508,C,X,32.59,0,53.19,49.55
1509,B,X,39.07,0,60.36,48.13
1510,B,X,34.95,0,74.38,60.7
1511,C,X,31.19,0,44.63,54.34
1512,B,X,26.3,0,49.55,53.49
1513,B,X,20.87,0,36.6,68.14
1514,B,Y,101.69,0,51.9,122.64
1515,C,X,17.71,0,55.23,59.75
1516,A,Y,101.23,1,46.77,95.04
1517,B,Y,100.4,0,48.36,122.68
1518,B,Y,92.31,1,65.07,133.5
1519,B,X,36.75,1,41.11,61.98
1520,B,X,32.27,0,79.73,52.52
1521,A,Y,98.32,1,69.53,102.7
1522,C,X,29.27,1,46.52,67.09
1523,A,Y,99.57,0,44.22,110.18
1524,C,X,30.01,0,45.88,46.52
1525,B,X,24.02,0,57.37,54.2
1526,B,X,35.18,1,45.54,53.18
1527,C,X,26.15,1,66.18,62.9
1528,B,X,20.91,0,53.68,52.71
1529,C,X,29.26,1,44.19,58.81
1530,C,X,33.53,0,37.36,37.44
1531,A,Y,97.71,1,45.52,116.7
1532,C,X,28.29,0,34.83,42.58
1533,C,X,32.53,1,57.44,55.23
1534,C,X,31.32,0,40.66,56.28
1535,A,Y,87.58,0,47.27,97.76
1536,B,X,35.11,0,51.3,60.48
1537,B,X,35.94,0,39.54,52.74
1538,A,Y,101.97,0,55.95,94.96
1539,A,Y,97.61,0,41.37,106.81
1540,C,Y,109.18,1,46.68,97.42
1541,C,X,30.53,0,50.04,45.08
1542,C,X,30.94,1,43.69,59.24
1543,B,X,35.33,0,69.2,50.41
1544,A,Y,92.93,1,30.48,115.63
1545,B,X,23.35,0,45.27,52.7
1546,B,Y,100.47,1,43.37,131.49
1547,C,X,31.51,0,48.54,56.89
1548,B,Y,105.68,1,41.33,108.99
1549,C,X,24.03,0,66.94,49.53
1550,B,X,40.41,1,65.38,52.69
1551,A,Y,88.75,0,55.84,115.09
1552,A,Y,94.71,0,29.45,113.51
1553,C,X,36.47,0,58.62,46.02
1554,C,Y,93.42,0,60.48,113.64
1555,C,X,31.99,0,49.04,47.44
1556,C,X,34.29,0,52.71,42.53
1557,B,X,32.51,0,29.15,59.53
1558,B,X,27.8,0,73.56,44.88
1559,A,Y,83.98,0,69.64,115.11
1560,B,X,35.55,0,68.34,61.4
1561,C,Y,98.34,0,50.87,127.38
1562,C,Y,90.95,1,54.09,127.58
1563,A,Y,91.91,1,44.94,131.62
1564,C,X,37.26,0,48.03,47.29
1565,A,Y,122.32,1,52.26,65.31
1566,B,X,33.01,1,46.33,55.56
1567,C,X,26.88,0,67.8,38.81
1568,C,X,32.86,0,52.92,53.6
1569,C,X,33.44,0,54.77,46.98
1570,A,Y,98.68,1,61.07,105.6
1571,A,Y,77.26,1,59.56,149.54
1572,A,X,34.98,0,53.83,30.22
1573,B,X,31.9,1,23.95,64.69
1574,B,X,24.32,1,67.78,76.7
1575,A,Y,84.18,1,54.17,147.47
1576,C,X,38.57,1,40.66,39.32
1577,A,Y,105.5,0,39.83,114.87
1578,C,X,31.68,0,56.53,46.28
1579,B,X,32.71,0,50.26,57.87
1580,B,Y,91.48,0,47.29,127.7
1581,A,Y,96.58,0,49.43,109.9
1582,B,X,27.55,0,30.35,58.31
1583,C,X,35.51,1,46.83,50.26
1584,B,X,38.61,0,35.89,56.7
1585,A,Y,91.32,1,52.51,118.01
1586,A,Y,98.73,0,46.67,98.87
1587,C,X,35.69,1,46.59,51.17
1588,B,X,32.54,0,59.18,51.03
1589,A,Y,100.54,1,32.31,112.75
1590,B,Y,86.34,1,69.84,152.68
1591,B,X,26.15,0,45.72,54.94
1592,B,X,27.33,0,39.29,60.6
1593,A,Y,86.53,1,57.21,127.86
1594,A,Y,102.59,1,48.1,99.23
1595,C,X,35.06,1,45.64,47.67
1596,B,X,27.81,1,38.68,68.41
1597,A,Y,76.84,0,65.56,116.56
1598,C,X,30.3,1,68.0,51.39
1599,C,X,35.65,1,44.3,47.26
1600,B,X,28.02,0,46.68,48.56
1601,C,X,34.04,0,59.26,41.03
1602,A,Y,108.15,0,35.33,91.39
1603,A,Y,105.87,0,52.77,102.59
1604,A,Y,103.27,0,42.67,110.16
1605,A,Y,93.92,0,53.24,117.34
1606,B,X,37.91,0,44.61,51.91
1607,A,Y,102.0,0,55.01,112.11
1608,B,X,31.86,1,52.09,59.34
1609,A,Y,104.0,0,52.35,108.37
1610,A,Y,88.2,0,58.07,113.01
1611,B,X,31.34,0,41.71,44.94
1612,A,Y,106.93,1,42.46,102.14
1613,C,X,36.65,1,54.33,41.39
1614,C,X,30.79,0,57.29,50.72
1615,C,Y,88.1,1,45.53,136.97
1616,A,Y,101.88,0,46.96,107.59
1617,C,X,26.92,1,54.91,67.65
1618,B,X,30.07,0,42.63,50.52
1619,A,X,28.79,0,46.24,42.88
1620,C,X,29.18,1,48.37,63.12
1621,B,Y,92.68,1,60.98,134.46
1622,C,X,30.93,1,54.97,45.94
1623,B,X,35.31,0,46.49,42.16
1624,B,X,45.22,1,60.68,32.42
1625,C,X,35.64,0,50.97,46.65
1626,A,Y,101.27,0,52.77,104.66
1627,A,X,29.7,0,55.77,38.74
1628,B,X,33.64,0,43.96,41.83
1629,A,Y,82.58,1,49.54,126.9
1630,A,X,20.52,1,61.7,74.65
1631,B,X,35.82,0,52.71,64.83
1632,A,X,35.58,0,50.12,34.69
1633,B,X,33.89,1,32.39,56.94
1634,B,X,31.15,0,57.38,58.07
1635,B,X,30.78,1,70.66,74.38
1636,A,Y,109.6,0,45.2,107.61
1637,B,Y,92.6,0,61.84,118.27
1638,A,X,28.82,1,49.03,50.76
1639,C,X,33.72,0,48.01,45.77
1640,A,Y,83.75,0,54.17,112.43
1641,A,Y,76.73,0,45.61,116.19
1642,B,X,30.51,0,59.28,37.97
1643,C,X,32.99,0,50.07,46.77
1644,C,X,38.03,0,40.58,42.62
1645,C,X,36.73,1,38.6,47.36
1646,B,Y,97.39,0,43.85,124.0
1647,C,Y,100.72,0,55.68,115.66
1648,C,Y,93.81,0,43.21,110.89
1649,C,X,25.16,0,55.7,51.21
1650,B,X,33.06,0,53.69,44.41
1651,C,X,27.46,0,46.72,42.18
1652,B,X,34.79,0,50.39,58.29
1653,B,X,36.55,0,42.33,47.96
1654,B,Y,102.85,1,40.23,121.17
1655,C,X,31.05,1,45.74,62.77
1656,C,X,35.38,1,36.84,48.35
1657,B,X,32.29,1,43.72,65.56
1658,A,X,31.76,0,39.83,34.83
1659,B,Y,76.75,0,47.76,134.08
1660,A,Y,99.48,1,39.18,97.77
1661,A,Y,96.52,1,51.51,105.77
1662,C,X,31.26,0,53.76,55.17
1663,C,X,28.66,0,48.24,56.84
1664,C,X,27.65,0,56.85,50.16
1665,B,X,26.71,0,34.16,63.47
1666,B,X,36.24,0,45.63,54.95
1667,B,Y,85.9,0,54.97,128.26
1668,C,Y,81.79,1,51.49,140.32
1669,C,X,22.88,0,52.23,54.81
1670,B,X,35.62,1,44.7,57.04
1671,C,X,31.14,0,46.15,36.13
1672,B,X,37.27,0,52.15,48.59
1673,B,X,28.13,0,55.1,52.01
1674,C,X,37.02,0,41.19,50.48
1675,B,X,41.15,0,66.02,53.39
1676,A,Y,89.9,0,51.34,105.39
1677,A,Y,91.61,0,46.18,111.94
1678,C,X,34.16,0,66.41,39.12
1679,C,X,30.37,1,47.95,60.66
1680,B,Y,88.51,0,45.73,133.51
1681,A,Y,100.88,0,37.01,117.8
1682,B,Y,93.29,0,49.36,125.77
1683,B,Y,89.34,0,49.91,126.46
1684,A,X,32.72,0,53.36,47.04
1685,B,X,35.3,1,60.38,44.49
1686,B,Y,89.81,1,61.35,141.41
1687,A,Y,87.37,1,58.42,131.22
1688,C,X,28.89,0,68.05,67.12
1689,A,Y,88.14,0,52.06,114.0
1690,B,X,38.78,1,39.73,49.49
1691,B,X,33.83,0,55.28,53.99
1692,B,X,34.66,0,44.34,56.4
1693,B,X,35.39,0,45.28,44.37
1694,A,Y,94.62,1,33.77,119.82
1695,C,X,32.28,0,47.01,42.49
1696,A,Y,86.39,1,43.04,124.75
1697,C,Y,96.86,0,53.22,125.47
1698,C,X,35.59,0,51.74,40.31
1699,A,Y,99.71,0,51.29,114.81
1700,B,X,33.5,0,39.32,71.87
1701,A,Y,93.64,1,38.57,113.32
1702,A,Y,93.63,0,58.83,107.57
1703,C,X,40.59,0,45.46,44.99
1704,A,Y,105.86,0,47.41,112.03
1705,C,Y,97.8,0,50.51,123.05
1706,B,Y,103.01,1,47.65,122.34
1707,A,Y,96.19,0,37.44,119.55
1708,C,X,29.23,0,49.35,48.61
1709,B,Y,90.68,0,54.86,130.87
1710,A,Y,91.54,0,61.08,107.61
1711,A,Y,96.27,0,73.36,108.68
1712,C,X,29.49,0,63.83,55.45
1713,B,X,23.76,0,43.65,52.49
1714,A,Y,104.82,1,55.56,109.43
1715,A,Y,96.34,0,65.29,115.27
1716,A,Y,109.89,1,47.94,94.2
1717,A,X,29.73,1,52.01,60.67
1718,B,X,30.64,0,53.75,53.85
1719,A,Y,105.14,1,47.7,94.67
1720,A,Y,117.82,0,52.85,99.36
1721,A,X,34.88,0,62.67,32.7
1722,B,Y,88.14,1,51.67,152.24
1723,B,X,40.3,1,61.52,47.56
1724,C,X,33.85,0,40.86,50.29
1725,A,Y,105.19,1,57.89,96.12
1726,B,X,36.45,0,44.36,43.33
1727,A,Y,98.35,0,46.02,112.26
1728,C,Y,91.89,0,47.9,118.02
1729,B,X,41.93,1,53.51,45.16
1730,C,X,31.4,0,51.96,39.73
1731,C,X,30.14,0,60.21,55.9
1732,A,Y,97.32,1,43.8,118.87
1733,C,X,35.31,1,70.59,42.61
1734,C,X,36.52,0,52.59,45.55
1735,C,X,19.63,0,53.87,52.64
1736,C,X,31.63,0,50.26,46.22
1737,A,Y,90.83,0,67.89,115.25
1738,A,Y,102.37,0,50.0,101.34
1739,B,X,27.66,1,67.11,74.98
1740,C,X,27.03,1,62.79,60.18
1741,B,X,29.75,0,33.25,63.88
1742,C,Y,89.03,0,61.16,116.02
1743,A,Y,105.28,0,42.9,108.37
1744,C,X,33.58,0,66.7,46.38
1745,A,Y,94.55,0,44.15,114.22
1746,B,X,35.47,1,47.52,60.71
1747,C,X,35.7,1,64.75,44.34
1748,B,X,28.15,0,65.96,62.03
1749,B,X,25.7,0,58.24,59.7
1750,A,Y,100.06,0,49.56,110.02
1751,C,X,36.48,0,42.96,42.27
1752,C,X,37.44,0,49.64,48.13
1753,B,X,20.05,1,39.75,77.75
1754,B,X,27.36,1,62.52,68.65
1755,A,Y,103.77,1,58.07,100.42
1756,B,Y,83.29,0,54.75,118.61
1757,A,Y,88.48,0,54.72,113.18
1758,C,Y,97.02,1,69.44,129.41
1759,B,X,25.66,0,63.91,57.3
1760,B,X,23.8,1,65.31,76.64
1761,C,Y,99.16,0,40.18,113.77
1762,A,X,38.36,0,67.7,36.45
1763,A,Y,89.65,0,52.24,109.9
1764,C,X,29.7,1,48.7,49.05
1765,C,X,32.96,0,57.8,46.76
1766,A,Y,99.09,0,44.27,117.44
1767,A,Y,83.11,0,56.42,116.99
1768,A,X,37.86,0,42.98,40.64
1769,B,X,36.42,0,59.9,54.93
1770,C,Y,90.35,0,52.55,125.23
1771,B,X,40.5,0,49.93,39.22
1772,B,X,31.93,0,61.46,62.27
1773,A,Y,97.67,0,51.86,105.23
1774,A,Y,91.92,1,44.32,133.41
1775,C,X,30.69,1,61.41,54.86
1776,C,X,30.37,1,46.06,44.57
1777,C,X,30.59,0,61.68,46.36
1778,C,X,25.02,0,44.16,51.22
1779,A,Y,82.31,0,55.74,116.01
1780,A,Y,96.66,1,37.84,112.36
1781,A,Y,102.76,0,27.85,98.77
1782,A,Y,107.36,0,37.87,109.41
1783,A,Y,102.25,0,34.86,105.96
1784,C,X,27.64,0,45.75,44.81
1785,A,Y,96.91,0,46.61,111.86
1786,C,X,31.86,0,52.73,48.49
1787,A,Y,89.6,0,69.02,119.93
1788,C,X,40.46,0,52.74,42.33
1789,B,X,31.75,1,53.91,54.73
1790,B,Y,96.0,0,60.15,113.9
1791,A,Y,87.53,0,44.08,119.01
1792,B,X,26.07,0,57.23,59.13
1793,B,Y,113.99,1,42.08,95.48
1794,A,Y,85.62,0,67.83,119.66
1795,C,Y,97.14,0,69.41,116.56
1796,C,X,26.39,0,60.47,49.16
1797,B,X,28.13,0,32.48,60.85
1798,C,X,27.88,1,60.85,63.16
1799,B,X,32.33,1,36.02,59.55
1800,A,Y,90.07,0,59.77,108.95
1801,B,Y,104.65,0,59.7,132.24
1802,B,X,32.53,0,46.1,51.54
1803,A,Y,91.14,0,54.68,112.35
1804,B,X,36.62,0,47.94,49.56
1805,B,X,24.76,0,48.49,52.53
1806,C,X,30.91,0,48.94,41.65
1807,C,Y,77.88,0,47.28,116.07
1808,A,Y,98.1,1,40.94,111.61
1809,C,X,38.52,0,39.33,41.31
1810,B,Y,101.6,1,62.39,115.65
1811,A,Y,103.53,0,43.71,107.36
1812,B,X,28.28,1,44.75,73.21
1813,A,Y,104.63,1,51.11,103.25
1814,B,Y,94.85,0,51.67,132.7
1815,A,X,32.59,0,58.67,33.56
1816,A,X,33.28,1,58.71,38.79
1817,C,X,35.06,1,46.11,57.24
1818,C,X,31.01,1,53.67,50.28
1819,C,X,44.21,1,34.57,33.71
1820,C,X,34.93,0,38.63,44.24
1821,C,X,33.37,1,54.7,45.41
1822,B,X,27.0,0,53.94,58.26
1823,C,X,31.08,0,42.37,41.3
1824,B,X,32.18,0,55.96,58.62
1825,A,Y,82.66,0,71.97,109.17
1826,A,Y,109.6,1,49.76,88.56
1827,A,Y,79.51,0,49.18,120.11
1828,B,X,28.98,0,38.72,54.05
1829,C,X,28.64,0,58.18,58.57
1830,A,Y,87.75,1,70.39,129.35
1831,A,Y,96.34,0,39.37,104.66
1832,A,Y,92.06,0,44.48,96.28
1833,C,X,39.42,0,54.21,39.24
1834,C,X,22.53,0,67.88,56.23
1835,B,X,29.71,0,39.23,63.3
1836,A,Y,98.39,1,44.26,112.92
1837,A,Y,93.76,0,42.7,106.58
1838,C,X,34.37,1,53.78,46.23
1839,B,X,29.4,0,43.23,54.79
1840,A,Y,93.72,0,63.66,99.63
1841,B,X,30.25,0,54.29,56.25
1842,C,X,29.43,1,42.4,60.29
1843,C,X,30.53,0,19.06,57.32
1844,B,Y,106.06,0,42.84,121.99
1845,B,X,27.52,0,48.03,56.79
1846,A,Y,101.96,0,62.66,106.85
1847,C,Y,78.91,0,43.61,124.14
1848,B,X,38.59,0,52.5,55.8
1849,B,X,39.62,0,58.39,52.77
1850,B,X,39.49,1,50.52,54.5
1851,C,X,24.88,0,39.77,52.79
1852,A,Y,102.55,0,55.56,99.45
1853,A,Y,105.43,0,44.0,104.87
1854,B,X,33.28,1,41.24,58.39
1855,C,X,32.08,0,38.65,35.4
1856,B,X,28.79,1,60.97,67.82
1857,A,Y,87.76,0,38.79,104.99
1858,A,Y,89.77,0,40.88,99.55
1859,B,X,36.33,0,52.35,59.24
1860,C,X,24.99,0,47.69,39.5
1861,B,Y,96.54,1,54.79,126.99
1862,A,Y,95.73,0,71.74,122.89
1863,C,X,32.64,0,49.99,53.19
1864,C,X,41.33,0,51.01,44.53
1865,A,Y,99.82,0,48.13,115.44
1866,C,X,45.57,0,52.88,40.77
1867,A,Y,107.3,1,37.0,95.47
1868,B,X,29.31,0,47.45,59.01
1869,C,X,30.88,1,40.29,68.16
1870,B,X,31.15,0,35.33,49.68
1871,C,X,26.94,0,58.73,41.39
1872,B,Y,93.82,1,47.26,130.06
1873,C,X,31.36,0,46.17,36.84
1874,B,Y,81.05,1,44.18,159.13
1875,A,Y,110.66,1,31.82,88.85
1876,B,X,31.18,0,64.8,53.46
1877,C,Y,92.15,0,36.21,121.34
1878,B,Y,93.42,0,55.43,117.66
1879,C,X,26.54,0,43.37,41.12
1880,B,X,33.92,0,43.76,48.16
1881,A,Y,89.93,0,39.91,122.7
1882,B,X,24.0,1,65.94,73.46
1883,A,Y,89.76,0,59.19,112.7
1884,A,Y,89.72,0,47.54,107.21
1885,B,X,35.97,0,31.22,55.67
1886,C,X,36.61,0,34.97,44.07
1887,B,X,23.58,1,54.9,69.76
1888,B,X,33.76,0,40.52,53.14
1889,B,X,35.52,1,60.03,58.95
1890,B,X,28.55,0,60.29,53.68
1891,B,X,34.79,1,47.78,61.53
1892,B,X,27.45,0,35.7,46.9
1893,C,X,29.96,0,49.0,53.12
1894,A,X,34.58,0,48.2,33.8
1895,B,X,31.4,0,48.73,45.52
1896,B,X,27.17,0,59.29,58.1
1897,C,X,30.89,0,37.57,39.31
1898,B,Y,115.41,0,57.44,112.84
1899,B,Y,70.22,0,39.05,132.28
1900,A,X,42.2,0,46.55,33.03
1901,A,Y,107.11,0,40.87,96.28
1902,B,Y,89.73,1,41.43,139.28
1903,A,X,32.03,0,36.95,33.29
1904,C,Y,92.08,1,28.2,130.41
1905,A,Y,104.31,0,55.19,109.53
1906,C,X,33.11,0,56.15,49.7
1907,A,Y,87.52,0,51.28,109.0
1908,A,Y,107.58,0,50.15,98.41
1909,B,X,29.79,0,55.17,49.82
1910,A,Y,94.67,0,49.47,100.9
1911,A,Y,108.42,0,50.84,109.21
1912,B,X,26.26,0,55.34,49.49
1913,A,Y,103.15,0,36.55,112.85
1914,C,X,24.87,1,43.17,70.87
1915,A,Y,96.21,0,56.07,116.67
1916,C,Y,109.4,0,57.34,112.51
1917,A,X,33.49,0,34.59,38.75
1918,B,X,31.85,0,46.09,51.17
1919,C,X,26.66,0,48.06,54.61
1920,A,Y,110.84,0,43.36,101.13
1921,A,X,27.08,1,34.56,55.44
1922,C,Y,83.31,1,35.35,151.63
1923,C,Y,97.36,0,52.71,116.12
1924,A,Y,103.62,1,80.31,102.05
1925,A,Y,96.72,0,53.64,105.52
1926,C,Y,99.75,0,67.29,111.95
1927,A,Y,82.38,1,52.13,154.59
1928,C,X,34.54,0,47.22,45.95
1929,C,X,28.64,1,46.41,61.46
1930,B,X,33.63,0,57.48,51.06
1931,B,X,37.07,1,36.66,46.31
1932,A,Y,108.11,0,38.47,103.95
1933,C,X,34.47,1,26.66,48.27
1934,A,Y,94.01,0,41.93,107.03
1935,B,X,33.0,1,42.96,67.91
1936,C,Y,93.41,0,52.74,104.84
1937,A,Y,89.88,0,64.16,109.42
1938,C,X,43.09,0,53.27,35.65
1939,B,X,19.78,0,49.22,57.6
1940,A,Y,89.05,1,52.78,126.56
1941,A,Y,90.54,1,40.45,127.35
1942,C,X,31.45,0,55.28,45.92
1943,C,X,25.4,1,47.01,66.78
1944,C,X,37.77,0,58.61,40.7
1945,A,Y,90.37,0,52.48,118.24
1946,A,Y,81.66,0,55.65,109.2
1947,B,X,32.54,0,59.78,59.87
1948,C,X,32.26,0,77.69,45.14
1949,A,Y,97.83,1,59.57,113.28
1950,B,X,26.09,0,55.08,64.07
1951,B,X,35.92,0,51.37,58.44
1952,B,X,32.2,1,38.88,63.79
1953,A,Y,104.91,0,41.3,103.93
1954,A,Y,101.38,1,60.08,100.06
1955,A,X,43.21,1,49.19,25.26
1956,A,X,24.64,0,48.74,30.29
1957,C,X,29.89,1,40.44,50.21
1958,B,X,35.46,0,52.15,41.28
1959,A,Y,99.98,1,43.85,106.71
1960,B,X,32.09,0,41.29,51.49
1961,B,X,32.83,0,70.74,56.05
1962,C,X,35.31,0,51.62,43.84
1963,B,X,30.95,0,50.45,59.16
1964,B,X,36.89,0,37.09,48.81
1965,A,Y,98.41,1,58.27,111.42
1966,A,Y,108.92,0,41.85,109.91
1967,C,X,34.53,1,57.56,52.8
1968,B,X,29.1,0,54.83,53.95
1969,B,X,25.25,1,55.33,74.11
1970,A,Y,92.28,0,39.37,113.41
1971,C,X,36.24,0,58.12,48.08
1972,B,X,33.67,1,51.71,52.9
1973,B,X,24.43,0,38.47,66.87
1974,B,X,24.7,0,45.75,63.7
1975,A,Y,97.9,0,63.08,112.41
1976,A,Y,100.77,0,30.7,101.05
1977,C,X,35.83,0,33.04,44.4
1978,A,Y,81.56,0,42.25,115.2
1979,B,X,35.42,1,57.77,54.23
1980,A,Y,90.66,0,69.95,113.46
1981,C,X,29.39,0,45.82,43.32
1982,C,X,21.58,0,53.49,59.72
1983,A,Y,97.88,0,42.54,102.73
1984,A,X,27.08,0,58.54,42.97
1985,B,X,30.64,1,59.15,60.17
1986,A,Y,75.15,0,48.77,108.13
1987,C,X,30.95,1,47.55,56.23
1988,B,X,35.15,0,39.54,43.4
1989,A,Y,96.77,0,44.89,106.68
1990,A,Y,93.57,1,48.38,126.74
1991,B,X,34.39,0,45.92,53.78
1992,A,Y,98.46,0,58.77,110.96
1993,A,Y,107.61,0,49.45,104.6
1994,B,X,36.8,1,34.35,56.54
1995,C,X,32.01,0,61.38,41.02
1996,B,X,37.24,0,53.16,61.34
1997,A,X,37.69,0,63.38,28.49
1998,A,Y,108.56,0,52.61,96.06
1999,B,X,30.52,0,57.99,54.15
2000,C,Y,98.19,0,43.58,125.7
2001,B,X,29.22,1,50.88,70.81
2002,A,Y,85.21,0,56.71,121.06
2003,C,X,17.8,0,37.55,51.24
2004,A,Y,96.12,0,43.07,113.97
