batch_id,line,shift,operator,temperature_c,pressure_bar,humidity_pct,line_speed_mpm,equipment_age_years,yield_pct
B0452,L3,day,Bob,193.16263979456852,2.88534407168935,40.00574722277897,11.697383841962793,11.430714936070707,85.6802334357309
B0453,L1,night,Bob,160.2188577657318,2.814457247587544,40.65064464994411,10.351819869267642,5.00465969070856,82.00176116853333
B0454,L3,night,Bob,199.80510205277145,3.1395876060256027,57.26391213551519,9.005769454912883,7.453850294761763,85.29572349470489
B0455,L2,day,Alice,170.27228201714684,2.9651231883064537,48.68628816515838,9.408498817482858,10.154626731693096,81.01936494761806
B0456,L1,night,Alice,200.16665311281284,3.0750926261676974,48.52880172080504,10.407257120484449,10.409719185704112,83.80964069498287
B0457,L2,day,Eve,203.22414683668077,3.1656181848317466,41.78198629373442,11.735665708204738,7.664417060987734,86.69008446750229
B0458,L1,night,Alice,203.59282030658173,2.922581610619446,55.99586604982316,10.262670054951489,5.553179391430515,83.79753941246685
B0459,L1,night,Eve,209.1615584957009,2.8165469598222725,40.20877452776234,9.727207159052108,10.31214451610528,82.88612015895801
B0460,L1,day,Bob,175.87276014868092,2.8767691642195494,59.06958406102623,9.395175374929707,4.91845559432574,84.54721271774201
B0461,L3,night,Bob,201.09441686810464,3.00228625370335,50.034381026167665,8.725664814369548,2.5847447278227937,84.25402117298951
B0462,L1,day,Carol,163.41691067409184,3.0606999934751737,44.670535169346614,9.838559144159543,11.784097050696557,81.38609069140837
B0463,L1,day,Bob,192.40697618124224,3.107821174444503,40.48386173395643,10.588307938401998,9.622713404093007,83.25290672697743
B0464,L2,night,Bob,181.0850006512142,2.9075282965794886,49.29049828869439,9.013386016120354,3.319905268333077,83.01928819413564
B0465,L3,day,Dave,208.9052067784644,2.899345727525601,47.18652461327778,11.734654822181255,7.462702820549711,83.57429114978596
B0466,L1,night,Dave,174.44265508909285,2.8714909837443936,47.33054005641945,8.457594512115351,10.819896243861923,82.41040536589593
B0467,L2,night,Carol,195.77430149011514,3.0556751115430028,45.06925008106164,8.049974669956171,2.222770332492117,86.32412376646965
B0468,L1,day,Bob,218.87949511961102,3.044767331331124,55.58098379270837,8.291313080035788,9.434753648814041,80.65977543170986
B0469,L3,day,Carol,192.84354797567764,2.9042060744769485,55.15665644204026,8.795202723031913,7.752754161583752,86.5631011150257
B0470,L3,night,Bob,198.2474267149661,3.068678512290971,46.28589335069429,8.32840348873506,5.579412534738411,83.61325850313085
B0471,L2,day,Alice,162.13372269385434,2.9679274056123797,44.16426073200944,9.217222884831497,8.849375522524031,80.630344421861
B0472,L2,night,Alice,191.8901364577895,2.9212084409423507,44.233503250041366,10.820391282871402,3.6980590418280803,83.01691010598438
B0473,L3,night,Dave,212.9888510322124,3.0470108704054284,40.914089449011826,8.461731617369399,7.703407496375475,83.43091551192458
B0474,L2,night,Bob,166.3252612047414,2.8669965554866,49.09369094670173,9.156432224315015,6.7566393280532875,82.13743931910436
B0475,L1,day,Eve,168.43968111431192,2.904082131003425,41.26118623548441,11.17351522343456,5.723029077755368,83.52954727273713
B0476,L2,night,Carol,160.26137530123918,3.091884478167307,58.43005501401608,9.009174959740582,10.577762685697559,80.98184313376268
B0477,L3,night,Bob,203.26206886864796,2.940214025690928,40.73695062486271,9.087432059290782,2.7455925931582232,83.76491647167643
B0478,L1,night,Alice,160.46905987481165,3.009842923494247,44.38022551556396,10.288515647178883,5.677107997143595,81.99693574895956
B0479,L2,night,Carol,169.22621633890623,2.868022573882775,40.184539474034665,9.827079639498146,10.36006235517473,83.51667640776901
B0480,L2,day,Alice,191.39124311921736,3.1521071943666166,45.18248522197515,11.305704142439687,2.4413908480925843,86.61428916508784
B0481,L3,day,Alice,174.29701247125902,3.138354852187189,55.287600500521286,9.388104918691763,4.036285655466572,86.33971613559538
B0482,L2,day,Bob,171.79371654627144,2.9232015746828908,53.98042905078693,9.182650495489693,9.530566692186296,83.6073720821194
B0483,L3,day,Alice,210.10022635095277,3.0780086291630577,54.50571407494947,11.276461043205746,9.84122090778119,82.02202518543302
B0484,L2,night,Dave,174.64030325901305,2.8345953522335083,42.27731534208896,9.606787841624618,7.128997806642422,85.20475743729648
B0485,L1,day,Eve,183.81379517239367,3.052942863215216,53.93592302380184,8.534939497705544,5.226927744854818,83.81290386117848
B0486,L2,day,Eve,178.71376393477223,2.925514188054359,40.10235927103079,8.900283544767749,2.63919199426677,83.20206591669076
B0487,L2,night,Bob,200.78758979776762,3.0214434796461416,40.27362175573726,8.421112647779395,9.635383120915968,85.30261131167603
B0488,L2,night,Carol,198.91632552203882,2.8345843465371092,50.79640560277042,11.149806691675467,6.067253597180828,86.21606620682351
B0489,L1,day,Eve,162.64611909505712,3.0081998955795015,52.245672126406056,11.687292734639708,11.910773136165039,80.74029997477616
B0490,L1,day,Eve,177.88017885350132,3.0595271985371584,54.14142462449156,9.814703753449345,6.535635542838246,84.37925655131235
B0491,L3,day,Bob,162.3471073790338,3.160395125324606,56.66918743352503,10.839460304435086,10.764500615258173,79.04985717149576
B0492,L1,day,Dave,176.0567128018397,3.1217414081953363,41.268248564794646,10.096885450040093,9.677082235151131,85.82095220962482
B0493,L3,night,Carol,218.13402066528573,2.9235655155511266,47.466265559712916,10.678052726638276,8.574053100961336,83.42835858066373
B0494,L2,day,Eve,215.1682790440529,2.8973877857199537,54.21986706372749,9.488316170774244,3.186895074277966,84.36674324659121
B0495,L1,day,Carol,167.61317112361144,3.128493641192889,42.294702157702844,10.569777199141285,11.840799306359925,80.94193630947171
B0496,L2,day,Bob,161.368121895935,3.1077390032600993,56.62571468380579,11.04848102109245,11.606050433978243,79.05875345872379
B0497,L2,night,Bob,217.98465644792364,3.0796425842928183,57.6412119498526,9.829854917831392,11.933468188728838,77.97791286257626
B0498,L3,day,Dave,185.09999320677088,3.005239514220603,58.09631162479891,8.6962991841121,10.712821400852524,85.57533679291534
B0499,L3,day,Carol,217.07466109557848,3.069883993986344,51.612589529883735,8.30452560369309,6.818092819620304,81.77953681175785
B0500,L2,day,Eve,215.0679544304498,2.8043926986178715,42.928565990934196,10.840176718764281,5.425519801145118,85.32260404697539
